type,duration,num_actors,avg_width,avg_height,regions_in_event,video,label
Opening,111,2,110.06077348066299,71.83977900552486,957,VIRAT_S_040003_01_000083_000193,11
Opening,49,2,97.97,75.01,449,VIRAT_S_040003_01_000083_000193,11
Opening,46,2,48.308510638297875,52.8936170212766,420,VIRAT_S_040003_01_000083_000193,11
Opening,40,2,48.52439024390244,50.5609756097561,377,VIRAT_S_040003_01_000083_000193,11
Closing,39,2,97.9625,74.4125,356,VIRAT_S_040003_01_000083_000193,0
Closing,43,2,99.625,75.20454545454545,476,VIRAT_S_040003_01_000083_000193,0
Closing,36,2,48.0,47.608108108108105,330,VIRAT_S_040003_01_000083_000193,0
vehicle_starting,86,1,164.20689655172413,80.82758620689656,943,VIRAT_S_040003_01_000083_000193,35
vehicle_starting,43,1,164.70454545454547,81.63636363636364,520,VIRAT_S_040003_01_000083_000193,35
activity_walking,1046,1,15.961795606494746,30.055396370582617,11798,VIRAT_S_040003_01_000083_000193,28
activity_walking,1113,1,20.857271095152605,36.90754039497307,12457,VIRAT_S_040003_01_000083_000193,28
activity_walking,350,1,14.806267806267806,26.746438746438745,2860,VIRAT_S_040003_01_000083_000193,28
activity_walking,885,1,19.515801354401805,38.43115124153499,7194,VIRAT_S_040003_01_000083_000193,28
activity_walking,201,1,25.826732673267326,50.64356435643565,2382,VIRAT_S_040003_01_000083_000193,28
activity_walking,652,1,30.108728943338438,56.20980091883614,6736,VIRAT_S_040003_01_000083_000193,28
activity_walking,72,1,19.410958904109588,25.410958904109588,675,VIRAT_S_040003_01_000083_000193,28
activity_walking,35,1,32.638888888888886,61.111111111111114,321,VIRAT_S_040003_01_000083_000193,28
activity_walking,1660,1,23.602649006622517,44.90066225165563,17221,VIRAT_S_040003_01_000083_000193,28
vehicle_moving,412,1,170.65375302663438,92.47941888619854,3807,VIRAT_S_040003_01_000083_000193,34
vehicle_moving,589,1,169.02033898305083,88.71186440677967,4696,VIRAT_S_040003_01_000083_000193,34
vehicle_moving,653,1,154.2217125382263,72.77064220183486,7541,VIRAT_S_040003_01_000083_000193,34
vehicle_turning_right,87,1,135.4659090909091,60.22727272727273,1035,VIRAT_S_040003_01_000083_000193,38
vehicle_stopping,70,1,157.83098591549296,93.61971830985915,565,VIRAT_S_040003_01_000083_000193,36
vehicle_stopping,62,1,195.28571428571428,85.88888888888889,742,VIRAT_S_040003_01_000083_000193,36
activity_carrying,1610,1,24.384854127870888,46.59528243327126,16762,VIRAT_S_040003_01_000083_000193,22
activity_carrying,21,1,21.045454545454547,22.954545454545453,195,VIRAT_S_040003_01_000083_000193,22
activity_carrying,886,1,22.76662908680947,39.50620067643743,10040,VIRAT_S_040003_01_000083_000193,22
vehicle_turning_left,85,1,161.6627906976744,69.88372093023256,685,VIRAT_S_040003_01_000083_000193,37
vehicle_turning_left,46,1,82.34042553191489,66.61702127659575,544,VIRAT_S_040003_01_000083_000193,37
vehicle_turning_left,74,1,159.90666666666667,70.86666666666666,712,VIRAT_S_040003_01_000083_000193,37
vehicle_u_turn,242,1,177.4485596707819,101.80658436213992,1934,VIRAT_S_040003_01_000083_000193,39
activity_standing,396,1,22.188916876574307,26.20403022670025,3636,VIRAT_S_040003_01_000083_000193,27
activity_standing,40,1,30.75609756097561,57.09756097560975,363,VIRAT_S_040003_01_000083_000193,27
activity_standing,91,1,34.880434782608695,62.869565217391305,930,VIRAT_S_040003_01_000083_000193,27
activity_standing,398,1,23.235588972431078,50.280701754385966,4430,VIRAT_S_040003_01_000083_000193,27
activity_standing,52,1,27.962264150943398,51.528301886792455,627,VIRAT_S_040003_01_000083_000193,27
Talking,273,2,29.016423357664234,59.43795620437956,4394,VIRAT_S_040003_02_000197_000552,19
Loading,90,3,88.10622710622711,70.84249084249085,1183,VIRAT_S_040003_02_000197_000552,7
Loading,47,2,99.16666666666667,72.73958333333333,528,VIRAT_S_040003_02_000197_000552,7
Unloading,77,2,106.40384615384616,74.8525641025641,1248,VIRAT_S_040003_02_000197_000552,21
PickUp_Person_Vehicle,527,2,126.41741071428571,92.13169642857143,6270,VIRAT_S_040003_02_000197_000552,14
PickUp_Person_Vehicle,442,2,102.65606595995288,70.77856301531213,4893,VIRAT_S_040003_02_000197_000552,14
DropOff_Person_Vehicle,345,2,137.8828125,90.017578125,4589,VIRAT_S_040003_02_000197_000552,3
DropOff_Person_Vehicle,446,2,109.9828431372549,73.7843137254902,6888,VIRAT_S_040003_02_000197_000552,3
Transport_HeavyCarry,117,2,38.902542372881356,51.983050847457626,1509,VIRAT_S_040003_02_000197_000552,20
Pull,16,2,29.61764705882353,56.64705882352941,204,VIRAT_S_040003_02_000197_000552,15
Exiting,134,2,152.63690476190476,92.92857142857143,1788,VIRAT_S_040003_02_000197_000552,5
Exiting,90,2,100.10555555555555,65.37222222222222,1396,VIRAT_S_040003_02_000197_000552,5
Entering,203,2,135.0990099009901,86.1914191419142,2343,VIRAT_S_040003_02_000197_000552,4
Entering,105,2,99.87378640776699,63.87378640776699,1160,VIRAT_S_040003_02_000197_000552,4
Opening,50,2,108.26470588235294,72.43137254901961,612,VIRAT_S_040003_02_000197_000552,11
Opening,23,2,99.02083333333333,71.33333333333333,264,VIRAT_S_040003_02_000197_000552,11
Opening,29,2,100.3,72.01666666666667,330,VIRAT_S_040003_02_000197_000552,11
Opening,30,2,102.76785714285714,58.875,459,VIRAT_S_040003_02_000197_000552,11
Opening,34,2,104.17142857142858,75.11428571428571,560,VIRAT_S_040003_02_000197_000552,11
Closing,20,2,110.21428571428571,70.5952380952381,294,VIRAT_S_040003_02_000197_000552,0
Closing,60,2,99.89344262295081,72.95081967213115,671,VIRAT_S_040003_02_000197_000552,0
Closing,45,2,101.43478260869566,73.3586956521739,736,VIRAT_S_040003_02_000197_000552,0
Closing,26,2,105.64814814814815,75.33333333333333,432,VIRAT_S_040003_02_000197_000552,0
PickUp,30,2,37.33870967741935,55.03225806451613,378,VIRAT_S_040003_02_000197_000552,13
activity_sitting,50,1,27.745098039215687,46.13725490196079,782,VIRAT_S_040003_02_000197_000552,26
activity_sitting,37,1,23.44736842105263,23.210526315789473,418,VIRAT_S_040003_02_000197_000552,26
activity_standing,719,1,28.205555555555556,57.46527777777778,10384,VIRAT_S_040003_02_000197_000552,27
activity_standing,119,1,33.208333333333336,62.7,1320,VIRAT_S_040003_02_000197_000552,27
activity_standing,87,1,33.48863636363637,59.05681818181818,968,VIRAT_S_040003_02_000197_000552,27
activity_standing,55,1,44.642857142857146,78.21428571428571,721,VIRAT_S_040003_02_000197_000552,27
activity_standing,81,1,29.914634146341463,31.804878048780488,984,VIRAT_S_040003_02_000197_000552,27
activity_standing,55,1,25.785714285714285,27.803571428571427,784,VIRAT_S_040003_02_000197_000552,27
activity_standing,229,1,32.47826086956522,59.469565217391306,3680,VIRAT_S_040003_02_000197_000552,27
activity_standing,231,1,30.49137931034483,60.206896551724135,3741,VIRAT_S_040003_02_000197_000552,27
activity_standing,73,1,31.2972972972973,52.891891891891895,835,VIRAT_S_040003_02_000197_000552,27
activity_standing,214,1,31.24186046511628,55.027906976744184,2689,VIRAT_S_040003_02_000197_000552,27
activity_standing,408,1,25.154034229828852,48.882640586797066,5902,VIRAT_S_040003_02_000197_000552,27
activity_standing,228,1,27.056768558951966,58.786026200873366,3686,VIRAT_S_040003_02_000197_000552,27
vehicle_u_turn,229,1,179.30434782608697,102.72608695652174,3220,VIRAT_S_040003_02_000197_000552,39
activity_running,243,1,52.22950819672131,80.26639344262296,3860,VIRAT_S_040003_02_000197_000552,25
activity_running,331,1,53.734939759036145,77.99096385542168,4932,VIRAT_S_040003_02_000197_000552,25
activity_running,24,1,47.08,72.6,351,VIRAT_S_040003_02_000197_000552,25
vehicle_starting,30,1,170.48387096774192,82.0,310,VIRAT_S_040003_02_000197_000552,35
vehicle_starting,30,1,120.83870967741936,91.0,341,VIRAT_S_040003_02_000197_000552,35
vehicle_starting,30,1,140.51612903225808,88.96774193548387,496,VIRAT_S_040003_02_000197_000552,35
vehicle_starting,30,1,183.48387096774192,112.25806451612904,341,VIRAT_S_040003_02_000197_000552,35
vehicle_starting,30,1,190.8709677419355,85.83870967741936,344,VIRAT_S_040003_02_000197_000552,35
vehicle_starting,30,1,76.74193548387096,68.48387096774194,310,VIRAT_S_040003_02_000197_000552,35
vehicle_starting,30,1,171.29032258064515,80.29032258064517,341,VIRAT_S_040003_02_000197_000552,35
vehicle_starting,30,1,190.61290322580646,106.35483870967742,434,VIRAT_S_040003_02_000197_000552,35
vehicle_starting,30,1,178.70967741935485,88.03225806451613,465,VIRAT_S_040003_02_000197_000552,35
vehicle_starting,21,1,105.77272727272727,82.95454545454545,330,VIRAT_S_040003_02_000197_000552,35
vehicle_starting,31,1,110.375,49.0,352,VIRAT_S_040003_02_000197_000552,35
specialized_texting_phone,82,1,27.02409638554217,58.855421686746986,1328,VIRAT_S_040003_02_000197_000552,31
specialized_talking_phone,62,1,32.65079365079365,55.01587301587302,775,VIRAT_S_040003_02_000197_000552,30
specialized_talking_phone,41,1,27.833333333333332,57.857142857142854,672,VIRAT_S_040003_02_000197_000552,30
vehicle_turning_right,60,1,108.73770491803279,74.14754098360656,714,VIRAT_S_040003_02_000197_000552,38
vehicle_turning_right,16,1,160.41176470588235,76.41176470588235,187,VIRAT_S_040003_02_000197_000552,38
vehicle_turning_right,71,1,142.95833333333334,77.33333333333333,936,VIRAT_S_040003_02_000197_000552,38
vehicle_turning_right,88,1,141.2808988764045,69.28089887640449,1512,VIRAT_S_040003_02_000197_000552,38
vehicle_turning_right,71,1,140.08333333333334,75.58333333333333,792,VIRAT_S_040003_02_000197_000552,38
vehicle_turning_right,138,1,230.02158273381295,118.23741007194245,1668,VIRAT_S_040003_02_000197_000552,38
vehicle_turning_right,65,1,130.22727272727272,76.37878787878788,789,VIRAT_S_040003_02_000197_000552,38
vehicle_turning_right,61,1,144.1451612903226,56.91935483870968,744,VIRAT_S_040003_02_000197_000552,38
vehicle_turning_right,71,1,136.08333333333334,56.013888888888886,792,VIRAT_S_040003_02_000197_000552,38
vehicle_turning_right,129,1,150.9923076923077,103.26923076923077,1430,VIRAT_S_040003_02_000197_000552,38
vehicle_turning_right,89,1,138.01111111111112,62.65555555555556,990,VIRAT_S_040003_02_000197_000552,38
vehicle_turning_right,117,1,125.46610169491525,68.88983050847457,1659,VIRAT_S_040003_02_000197_000552,38
vehicle_turning_right,91,1,144.5326086956522,63.48913043478261,922,VIRAT_S_040003_02_000197_000552,38
activity_carrying,99,1,16.42,30.16,1675,VIRAT_S_040003_02_000197_000552,22
activity_carrying,21,1,18.636363636363637,30.772727272727273,352,VIRAT_S_040003_02_000197_000552,22
activity_carrying,84,1,20.96470588235294,37.023529411764706,1318,VIRAT_S_040003_02_000197_000552,22
activity_carrying,48,1,23.918367346938776,36.775510204081634,735,VIRAT_S_040003_02_000197_000552,22
activity_carrying,872,1,29.018327605956472,59.75945017182131,12318,VIRAT_S_040003_02_000197_000552,22
activity_carrying,155,1,32.72435897435897,59.256410256410255,1865,VIRAT_S_040003_02_000197_000552,22
activity_carrying,23,1,32.0,61.375,264,VIRAT_S_040003_02_000197_000552,22
activity_carrying,686,1,37.18195050946143,68.87772925764192,9938,VIRAT_S_040003_02_000197_000552,22
activity_carrying,1488,1,36.55742108797851,65.52115513767629,19510,VIRAT_S_040003_02_000197_000552,22
activity_carrying,126,1,33.55118110236221,60.68503937007874,1952,VIRAT_S_040003_02_000197_000552,22
activity_carrying,1394,1,26.85304659498208,48.148387096774194,18810,VIRAT_S_040003_02_000197_000552,22
activity_carrying,217,1,23.21559633027523,33.93119266055046,3132,VIRAT_S_040003_02_000197_000552,22
activity_carrying,262,1,20.84790874524715,36.631178707224336,4138,VIRAT_S_040003_02_000197_000552,22
activity_carrying,210,1,23.95734597156398,42.1042654028436,3314,VIRAT_S_040003_02_000197_000552,22
activity_carrying,966,1,37.49431230610134,63.79110651499483,13017,VIRAT_S_040003_02_000197_000552,22
activity_carrying,1353,1,30.05539143279173,52.50516986706056,17198,VIRAT_S_040003_02_000197_000552,22
activity_carrying,60,1,27.0,28.049180327868854,968,VIRAT_S_040003_02_000197_000552,22
activity_carrying,115,1,26.78448275862069,58.241379310344826,1740,VIRAT_S_040003_02_000197_000552,22
activity_carrying,135,1,34.580882352941174,60.13970588235294,2176,VIRAT_S_040003_02_000197_000552,22
vehicle_stopping,90,1,109.75824175824175,48.65934065934066,920,VIRAT_S_040003_02_000197_000552,36
vehicle_stopping,30,1,186.51612903225808,115.25806451612904,357,VIRAT_S_040003_02_000197_000552,36
vehicle_stopping,30,1,190.80645161290323,85.09677419354838,341,VIRAT_S_040003_02_000197_000552,36
vehicle_stopping,30,1,170.6451612903226,89.03225806451613,434,VIRAT_S_040003_02_000197_000552,36
vehicle_stopping,51,1,170.32692307692307,86.57692307692308,780,VIRAT_S_040003_02_000197_000552,36
vehicle_stopping,30,1,192.4516129032258,109.03225806451613,372,VIRAT_S_040003_02_000197_000552,36
vehicle_stopping,30,1,159.48387096774192,90.2258064516129,496,VIRAT_S_040003_02_000197_000552,36
vehicle_stopping,30,1,170.25806451612902,85.25806451612904,392,VIRAT_S_040003_02_000197_000552,36
vehicle_stopping,52,1,191.33962264150944,91.0754716981132,583,VIRAT_S_040003_02_000197_000552,36
vehicle_stopping,30,1,190.83870967741936,81.03225806451613,341,VIRAT_S_040003_02_000197_000552,36
activity_walking,1140,1,30.898334794040316,61.08939526730938,14298,VIRAT_S_040003_02_000197_000552,28
activity_walking,37,1,47.8421052631579,89.5,608,VIRAT_S_040003_02_000197_000552,28
activity_walking,2287,1,26.06118881118881,46.88505244755245,30279,VIRAT_S_040003_02_000197_000552,28
activity_walking,484,1,15.008247422680412,25.835051546391753,6173,VIRAT_S_040003_02_000197_000552,28
activity_walking,100,1,43.277227722772274,73.39603960396039,1242,VIRAT_S_040003_02_000197_000552,28
activity_walking,148,1,43.56375838926174,71.12080536912751,1788,VIRAT_S_040003_02_000197_000552,28
activity_walking,31,1,10.03125,12.0,346,VIRAT_S_040003_02_000197_000552,28
activity_walking,1106,1,33.66124661246612,60.113821138211385,13880,VIRAT_S_040003_02_000197_000552,28
activity_walking,44,1,39.0,81.26666666666667,681,VIRAT_S_040003_02_000197_000552,28
activity_walking,1988,1,28.623428858722978,48.59326294620412,23585,VIRAT_S_040003_02_000197_000552,28
activity_walking,601,1,18.264119601328904,32.33554817275748,9546,VIRAT_S_040003_02_000197_000552,28
activity_walking,123,1,19.830645161290324,26.282258064516128,1488,VIRAT_S_040003_02_000197_000552,28
activity_walking,477,1,19.91213389121339,34.17573221757322,7563,VIRAT_S_040003_02_000197_000552,28
activity_walking,315,1,17.632911392405063,26.050632911392405,3160,VIRAT_S_040003_02_000197_000552,28
activity_walking,128,1,32.348837209302324,60.2093023255814,1949,VIRAT_S_040003_02_000197_000552,28
activity_walking,1182,1,25.646661031276416,44.61792054099747,15240,VIRAT_S_040003_02_000197_000552,28
activity_walking,459,1,13.908695652173913,24.265217391304347,7008,VIRAT_S_040003_02_000197_000552,28
activity_walking,306,1,34.755700325732896,57.586319218241044,3070,VIRAT_S_040003_02_000197_000552,28
activity_walking,55,1,32.17857142857143,55.017857142857146,672,VIRAT_S_040003_02_000197_000552,28
activity_walking,229,1,31.547826086956523,53.65217391304348,3022,VIRAT_S_040003_02_000197_000552,28
activity_walking,310,1,25.340836012861736,32.11897106109325,4866,VIRAT_S_040003_02_000197_000552,28
activity_walking,150,1,33.86754966887417,59.6953642384106,2418,VIRAT_S_040003_02_000197_000552,28
activity_walking,188,1,32.116402116402114,62.84656084656085,2457,VIRAT_S_040003_02_000197_000552,28
activity_walking,143,1,33.013888888888886,61.19444444444444,1697,VIRAT_S_040003_02_000197_000552,28
activity_walking,35,1,36.138888888888886,63.111111111111114,396,VIRAT_S_040003_02_000197_000552,28
activity_walking,447,1,10.4375,24.359375,6864,VIRAT_S_040003_02_000197_000552,28
activity_walking,426,1,13.229508196721312,26.84543325526932,6462,VIRAT_S_040003_02_000197_000552,28
activity_walking,2452,1,27.333469221361597,45.508764777823075,34106,VIRAT_S_040003_02_000197_000552,28
activity_walking,100,1,42.99009900990099,66.85148514851485,1414,VIRAT_S_040003_02_000197_000552,28
activity_walking,62,1,40.301587301587304,68.36507936507937,935,VIRAT_S_040003_02_000197_000552,28
activity_walking,502,1,20.634194831013918,30.572564612326044,5354,VIRAT_S_040003_02_000197_000552,28
activity_walking,286,1,16.7595818815331,30.285714285714285,4709,VIRAT_S_040003_02_000197_000552,28
activity_walking,2728,1,28.433492121656283,49.43092707951631,37205,VIRAT_S_040003_02_000197_000552,28
vehicle_turning_left,41,1,73.23809523809524,75.57142857142857,672,VIRAT_S_040003_02_000197_000552,37
vehicle_turning_left,89,1,164.57777777777778,74.05555555555556,900,VIRAT_S_040003_02_000197_000552,37
vehicle_turning_left,70,1,146.7887323943662,59.74647887323944,852,VIRAT_S_040003_02_000197_000552,37
vehicle_turning_left,55,1,88.32142857142857,79.32142857142857,616,VIRAT_S_040003_02_000197_000552,37
vehicle_turning_left,159,1,198.0625,143.825,1675,VIRAT_S_040003_02_000197_000552,37
vehicle_turning_left,31,1,54.65625,66.25,352,VIRAT_S_040003_02_000197_000552,37
vehicle_turning_left,79,1,170.0125,79.525,880,VIRAT_S_040003_02_000197_000552,37
vehicle_turning_left,108,1,124.65137614678899,89.5137614678899,1568,VIRAT_S_040003_02_000197_000552,37
vehicle_turning_left,84,1,166.24705882352941,74.74117647058823,1105,VIRAT_S_040003_02_000197_000552,37
vehicle_turning_left,47,1,72.0625,69.16666666666667,702,VIRAT_S_040003_02_000197_000552,37
vehicle_moving,468,1,177.01492537313433,97.28144989339019,4874,VIRAT_S_040003_02_000197_000552,34
vehicle_moving,230,1,46.95238095238095,57.33766233766234,2377,VIRAT_S_040003_02_000197_000552,34
vehicle_moving,1100,1,150.70844686648502,67.16984559491371,12537,VIRAT_S_040003_02_000197_000552,34
vehicle_moving,103,1,115.66346153846153,74.74038461538461,1187,VIRAT_S_040003_02_000197_000552,34
vehicle_moving,705,1,108.05382436260624,54.06940509915014,7651,VIRAT_S_040003_02_000197_000552,34
vehicle_moving,569,1,173.73508771929824,90.65438596491228,7673,VIRAT_S_040003_02_000197_000552,34
vehicle_moving,677,1,161.48377581120943,78.27138643067846,10556,VIRAT_S_040003_02_000197_000552,34
vehicle_moving,454,1,187.33186813186813,96.21318681318681,5189,VIRAT_S_040003_02_000197_000552,34
vehicle_moving,137,1,138.56521739130434,93.07971014492753,1974,VIRAT_S_040003_02_000197_000552,34
vehicle_moving,641,1,156.03426791277258,93.99065420560747,9566,VIRAT_S_040003_02_000197_000552,34
vehicle_moving,158,1,150.874213836478,83.76100628930817,2271,VIRAT_S_040003_02_000197_000552,34
vehicle_moving,595,1,156.74328859060404,76.23322147651007,6284,VIRAT_S_040003_02_000197_000552,34
vehicle_moving,198,1,189.05527638190955,143.52261306532662,2104,VIRAT_S_040003_02_000197_000552,34
vehicle_moving,668,1,160.19431988041853,81.93871449925261,7359,VIRAT_S_040003_02_000197_000552,34
vehicle_moving,245,1,168.3821138211382,84.09349593495935,2749,VIRAT_S_040003_02_000197_000552,34
Interacts,47,2,80.91666666666667,70.27083333333333,432,VIRAT_S_040003_04_000758_001118,6
Loading,160,2,71.95652173913044,64.5,1803,VIRAT_S_040003_04_000758_001118,7
Loading,75,2,94.67105263157895,65.72368421052632,763,VIRAT_S_040003_04_000758_001118,7
Unloading,88,2,79.60112359550561,69.46629213483146,801,VIRAT_S_040003_04_000758_001118,21
Exiting,96,2,83.83870967741936,64.78494623655914,972,VIRAT_S_040003_04_000758_001118,5
Entering,119,2,73.09417040358744,60.34529147982063,1306,VIRAT_S_040003_04_000758_001118,4
Entering,97,2,92.41578947368421,61.03157894736842,1051,VIRAT_S_040003_04_000758_001118,4
Opening,54,2,72.23636363636363,64.5,603,VIRAT_S_040003_04_000758_001118,11
Opening,43,2,71.5,64.5,481,VIRAT_S_040003_04_000758_001118,11
Opening,23,2,95.04166666666667,66.1875,239,VIRAT_S_040003_04_000758_001118,11
Opening,51,2,92.95192307692308,64.58653846153847,570,VIRAT_S_040003_04_000758_001118,11
Opening,52,2,96.53846153846153,59.11538461538461,550,VIRAT_S_040003_04_000758_001118,11
Opening,31,2,80.234375,69.5,288,VIRAT_S_040003_04_000758_001118,11
Closing,47,2,71.5,64.5,527,VIRAT_S_040003_04_000758_001118,0
Closing,59,2,77.90721649484536,56.402061855670105,648,VIRAT_S_040003_04_000758_001118,0
Closing,23,2,94.5,65.52083333333333,244,VIRAT_S_040003_04_000758_001118,0
Closing,39,2,92.91891891891892,56.12162162162162,414,VIRAT_S_040003_04_000758_001118,0
Closing,37,2,82.23684210526316,71.48684210526316,364,VIRAT_S_040003_04_000758_001118,0
Closing,35,2,79.06944444444444,69.45833333333333,324,VIRAT_S_040003_04_000758_001118,0
vehicle_stopping,65,1,173.25757575757575,66.72727272727273,692,VIRAT_S_040003_04_000758_001118,36
vehicle_stopping,50,1,120.88235294117646,72.84313725490196,483,VIRAT_S_040003_04_000758_001118,36
vehicle_stopping,139,1,165.68571428571428,75.50714285714285,1548,VIRAT_S_040003_04_000758_001118,36
vehicle_stopping,86,1,143.01149425287358,79.1264367816092,869,VIRAT_S_040003_04_000758_001118,36
vehicle_stopping,75,1,151.35526315789474,65.19736842105263,756,VIRAT_S_040003_04_000758_001118,36
vehicle_stopping,63,1,118.6875,68.78125,670,VIRAT_S_040003_04_000758_001118,36
vehicle_stopping,77,1,156.06410256410257,65.0,778,VIRAT_S_040003_04_000758_001118,36
vehicle_stopping,47,1,128.75,72.0,502,VIRAT_S_040003_04_000758_001118,36
vehicle_stopping,161,1,147.35185185185185,77.24074074074075,1733,VIRAT_S_040003_04_000758_001118,36
vehicle_stopping,65,1,148.5,78.96969696969697,708,VIRAT_S_040003_04_000758_001118,36
vehicle_stopping,75,1,123.69736842105263,67.21052631578948,754,VIRAT_S_040003_04_000758_001118,36
vehicle_stopping,63,1,167.765625,70.03125,635,VIRAT_S_040003_04_000758_001118,36
vehicle_stopping,32,1,181.6969696969697,88.45454545454545,358,VIRAT_S_040003_04_000758_001118,36
activity_gesturing,22,1,34.608695652173914,65.82608695652173,207,VIRAT_S_040003_04_000758_001118,24
activity_walking,599,1,18.026666666666667,32.07333333333333,5988,VIRAT_S_040003_04_000758_001118,28
activity_walking,87,1,37.31818181818182,71.06818181818181,792,VIRAT_S_040003_04_000758_001118,28
activity_walking,54,1,37.25454545454546,74.63636363636364,495,VIRAT_S_040003_04_000758_001118,28
activity_walking,1358,1,29.19131714495953,52.44959529065489,12762,VIRAT_S_040003_04_000758_001118,28
activity_walking,505,1,16.0,30.0,5085,VIRAT_S_040003_04_000758_001118,28
activity_walking,563,1,47.705673758865245,73.822695035461,5740,VIRAT_S_040003_04_000758_001118,28
activity_walking,99,1,33.38,65.0,1091,VIRAT_S_040003_04_000758_001118,28
activity_walking,39,1,33.0,65.0,436,VIRAT_S_040003_04_000758_001118,28
activity_walking,128,1,35.372093023255815,68.53488372093024,1328,VIRAT_S_040003_04_000758_001118,28
activity_walking,157,1,38.0,63.0,1805,VIRAT_S_040003_04_000758_001118,28
activity_walking,110,1,41.693693693693696,68.6036036036036,1105,VIRAT_S_040003_04_000758_001118,28
activity_walking,1335,1,34.73652694610779,67.25299401197604,13397,VIRAT_S_040003_04_000758_001118,28
activity_walking,1741,1,31.813432835820894,57.29276693455798,17357,VIRAT_S_040003_04_000758_001118,28
activity_walking,1817,1,34.48074807480748,56.45874587458746,18068,VIRAT_S_040003_04_000758_001118,28
activity_carrying,1358,1,29.19131714495953,52.44959529065489,12762,VIRAT_S_040003_04_000758_001118,22
activity_carrying,1052,1,40.89838556505223,69.67141500474834,10919,VIRAT_S_040003_04_000758_001118,22
activity_carrying,907,1,38.213656387665196,64.62114537444934,9793,VIRAT_S_040003_04_000758_001118,22
activity_carrying,1730,1,31.86886192952051,57.217793183131135,17249,VIRAT_S_040003_04_000758_001118,22
activity_carrying,1794,1,34.611142061281335,56.70807799442897,17831,VIRAT_S_040003_04_000758_001118,22
vehicle_turning_left,68,1,109.05797101449275,67.0,757,VIRAT_S_040003_04_000758_001118,37
vehicle_turning_left,78,1,130.20253164556962,54.924050632911396,973,VIRAT_S_040003_04_000758_001118,37
vehicle_turning_left,50,1,80.90196078431373,61.8235294117647,496,VIRAT_S_040003_04_000758_001118,37
vehicle_turning_left,34,1,189.94285714285715,81.05714285714286,350,VIRAT_S_040003_04_000758_001118,37
vehicle_turning_left,64,1,87.43076923076923,57.66153846153846,684,VIRAT_S_040003_04_000758_001118,37
vehicle_turning_left,68,1,96.81159420289855,67.28985507246377,856,VIRAT_S_040003_04_000758_001118,37
vehicle_turning_left,83,1,154.64285714285714,59.07142857142857,775,VIRAT_S_040003_04_000758_001118,37
vehicle_turning_left,77,1,118.16666666666667,51.98717948717949,705,VIRAT_S_040003_04_000758_001118,37
vehicle_turning_left,90,1,106.65934065934066,69.0,819,VIRAT_S_040003_04_000758_001118,37
vehicle_turning_left,54,1,117.16363636363636,50.85454545454545,600,VIRAT_S_040003_04_000758_001118,37
vehicle_turning_left,16,1,52.64705882352941,59.64705882352941,184,VIRAT_S_040003_04_000758_001118,37
vehicle_turning_left,64,1,98.15384615384616,73.12307692307692,710,VIRAT_S_040003_04_000758_001118,37
vehicle_turning_right,78,1,139.31645569620252,66.21518987341773,787,VIRAT_S_040003_04_000758_001118,38
vehicle_turning_right,79,1,107.35,62.8125,905,VIRAT_S_040003_04_000758_001118,38
vehicle_turning_right,13,1,201.71428571428572,95.57142857142857,140,VIRAT_S_040003_04_000758_001118,38
vehicle_turning_right,19,1,157.3,80.0,199,VIRAT_S_040003_04_000758_001118,38
vehicle_turning_right,74,1,116.61333333333333,56.72,706,VIRAT_S_040003_04_000758_001118,38
vehicle_turning_right,107,1,122.38888888888889,62.21296296296296,1133,VIRAT_S_040003_04_000758_001118,38
vehicle_turning_right,74,1,133.46666666666667,64.08,726,VIRAT_S_040003_04_000758_001118,38
vehicle_turning_right,50,1,118.6078431372549,65.82352941176471,542,VIRAT_S_040003_04_000758_001118,38
vehicle_turning_right,126,1,117.65354330708661,62.7007874015748,1264,VIRAT_S_040003_04_000758_001118,38
vehicle_turning_right,51,1,121.61538461538461,55.51923076923077,580,VIRAT_S_040003_04_000758_001118,38
vehicle_turning_right,44,1,104.2,50.68888888888889,493,VIRAT_S_040003_04_000758_001118,38
vehicle_turning_right,111,1,137.40178571428572,68.15178571428571,1140,VIRAT_S_040003_04_000758_001118,38
vehicle_turning_right,82,1,159.3855421686747,70.40963855421687,908,VIRAT_S_040003_04_000758_001118,38
vehicle_turning_right,61,1,112.20967741935483,78.25806451612904,648,VIRAT_S_040003_04_000758_001118,38
vehicle_starting,37,1,79.60526315789474,64.52631578947368,413,VIRAT_S_040003_04_000758_001118,35
vehicle_starting,109,1,105.42727272727272,64.0,1089,VIRAT_S_040003_04_000758_001118,35
vehicle_starting,83,1,112.5,69.0,756,VIRAT_S_040003_04_000758_001118,35
vehicle_starting,83,1,134.83333333333334,69.46428571428571,860,VIRAT_S_040003_04_000758_001118,35
vehicle_starting,43,1,88.77272727272727,74.0909090909091,453,VIRAT_S_040003_04_000758_001118,35
vehicle_starting,68,1,150.02898550724638,66.28985507246377,663,VIRAT_S_040003_04_000758_001118,35
vehicle_starting,50,1,80.90196078431373,61.8235294117647,496,VIRAT_S_040003_04_000758_001118,35
vehicle_starting,133,1,108.26865671641791,63.69402985074627,1444,VIRAT_S_040003_04_000758_001118,35
vehicle_starting,64,1,87.43076923076923,57.66153846153846,684,VIRAT_S_040003_04_000758_001118,35
vehicle_starting,41,1,119.92857142857143,65.5,394,VIRAT_S_040003_04_000758_001118,35
