duration,num_actors,avg_width,avg_height,regions_in_event,type
33,2,74.37991064905819,149.5,137,Person_Person_Interaction
31,2,74.34021165454693,149.5,131,Person_Person_Interaction
32,2,74.36098351319204,149.5,134,Person_Person_Interaction
90,2,34.23999676753915,60.54601008728059,836,Person_Person_Interaction
53,2,44.457680199790836,89.26682478763898,1442,Person_Person_Interaction
62,2,39.59079806383909,79.47602150288859,1636,Person_Person_Interaction
69,2,38.6433584497257,69.84152074748235,877,Person_Person_Interaction
46,2,43.25131680611879,79.56893564435453,920,Person_Person_Interaction
75,2,36.6670118555008,76.62739032792204,446,Person_Person_Interaction
33,2,74.37319719475589,149.5,136,Person_Person_Interaction
91,2,66.15437415663231,125.1536475876047,407,Person_Person_Interaction
31,2,74.31970834149139,149.5,128,Person_Person_Interaction
76,2,27.91346505453331,56.23027064746254,2110,Person_Person_Interaction
32,2,74.3427302687504,149.5,132,Person_Person_Interaction
68,2,36.13517319235149,72.524272436952,1774,Person_Person_Interaction
37,2,45.08460573771476,83.43901446977094,937,Person_Person_Interaction
71,2,34.73018192584839,69.69782365046744,1830,Person_Person_Interaction
65,2,37.96411247251345,76.20358584779895,1701,Person_Person_Interaction
54,2,43.84247494958775,88.02920418861329,1466,Person_Person_Interaction
85,2,55.93428747455071,108.33483041140994,420,Person_Person_Interaction
32,2,74.36837102042061,149.5,135,Person_Person_Interaction
80,2,46.55044422573483,92.89218800323827,433,Person_Person_Interaction
77,2,21.45368151497466,43.54752443173818,2379,Person_Person_Interaction
27,2,56.2149890264705,117.73797574473085,140,Person_Person_Interaction
65,2,37.69966498245012,75.67159158904552,1712,Person_Person_Interaction
29,2,57.2321621535707,113.16449020756522,151,Person_Person_Interaction
90,2,65.68255816897253,124.37719753545707,407,Person_Person_Interaction
57,2,42.040607831524476,84.40435238299878,1538,Person_Person_Interaction
109,2,30.356957818002638,52.348902387630595,800,Person_Person_Interaction
28,2,56.59994125240155,116.00712640267784,144,Person_Person_Interaction
79,2,45.05727242175551,90.43493060758358,435,Person_Person_Interaction
29,2,57.197709931121835,113.31939671944123,151,Person_Person_Interaction
82,2,50.434672067367494,99.28431753905151,428,Person_Person_Interaction
27,2,56.2332736269951,117.65576323456503,140,Person_Person_Interaction
70,2,35.12646721697168,70.49503862745793,1814,Person_Person_Interaction
29,2,57.20265045550618,113.29718278533717,151,Person_Person_Interaction
90,2,66.01909439873498,124.93102271303252,407,Person_Person_Interaction
51,2,42.20319514641588,77.3563474528438,910,Person_Person_Interaction
33,2,74.38641853246023,149.5,138,Person_Person_Interaction
31,2,74.33341040079249,149.5,130,Person_Person_Interaction
32,2,74.36729427814275,149.5,135,Person_Person_Interaction
29,2,57.20280331277691,113.29649549769823,151,Person_Person_Interaction
96,2,75.82408870211648,141.06673777417097,394,Person_Person_Interaction
31,2,74.31942581331613,149.5,128,Person_Person_Interaction
76,2,26.89828715538154,54.23713208795691,2153,Person_Person_Interaction
49,2,42.61337583905379,78.22224021301591,914,Person_Person_Interaction
77,2,24.74979699353918,50.01891714270986,2242,Person_Person_Interaction
27,2,56.33231956682222,117.2104258959689,141,Person_Person_Interaction
43,2,43.866825790423306,80.86827708800617,926,Person_Person_Interaction
31,2,74.34001303736747,149.5,131,Person_Person_Interaction
77,2,23.935472180909713,48.4201213204504,2275,Person_Person_Interaction
78,2,20.2820271924542,41.247169577108075,2427,Person_Person_Interaction
83,2,51.3790567834221,100.83845640082484,427,Person_Person_Interaction
31,2,74.31811828199407,149.5,128,Person_Person_Interaction
85,2,56.021547497347434,108.47843099092182,420,Person_Person_Interaction
33,2,74.37646307711194,149.5,136,Person_Person_Interaction
31,2,74.33021357869424,149.5,130,Person_Person_Interaction
29,2,56.99531226993358,114.2294313551768,148,Person_Person_Interaction
82,2,49.510571726752346,97.76355992077075,429,Person_Person_Interaction
40,2,51.07384665683535,114.97226064667099,209,Person_Person_Interaction
54,2,43.657795711358126,87.65768130357628,1474,Person_Person_Interaction
32,2,74.34684318618558,149.5,132,Person_Person_Interaction
32,2,74.35800535196225,149.5,134,Person_Person_Interaction
28,2,56.65976882357838,115.7381254585799,145,Person_Person_Interaction
56,2,41.20102943020778,75.24077240571862,901,Person_Person_Interaction
88,2,61.82668557752311,118.03173118202693,413,Person_Person_Interaction
33,2,74.38776070975406,149.5,138,Person_Person_Interaction
94,2,33.383657925891484,58.73827604093082,828,Person_Person_Interaction
71,2,28.16190582733503,62.63085313585813,458,Person_Person_Interaction
77,2,24.733652399903672,49.98721982923469,2242,Person_Person_Interaction
42,2,44.19117936928176,81.5529885352058,929,Person_Person_Interaction
29,2,57.07445130938966,113.87360082570791,149,Person_Person_Interaction
33,2,74.39883297691088,149.5,139,Person_Person_Interaction
71,2,34.63173786350095,69.49978177846987,1834,Person_Person_Interaction
28,2,56.774345666238865,115.22295697954655,146,Person_Person_Interaction
28,2,56.91250644107934,114.60174876169098,148,Person_Person_Interaction
33,2,74.37396568492261,149.5,136,Person_Person_Interaction
77,2,36.909762174904806,66.18189344085562,861,Person_Person_Interaction
70,2,26.62867079608234,60.10766517464566,460,Person_Person_Interaction
29,2,56.976662620461596,114.31328522416023,148,Person_Person_Interaction
64,2,38.53844447049035,77.35898091495932,1678,Person_Person_Interaction
27,2,56.29821401485038,117.36377368360161,141,Person_Person_Interaction
28,2,56.94866891782162,114.43915248386716,148,Person_Person_Interaction
27,2,56.23489138927387,117.64848933773527,140,Person_Person_Interaction
78,2,18.343122256574976,37.44044152072932,2508,Person_Person_Interaction
80,2,46.51596995089629,92.83545496918212,433,Person_Person_Interaction
78,2,19.20388683278662,39.1304143510455,2472,Person_Person_Interaction
28,2,56.85387364392511,114.86537767858235,147,Person_Person_Interaction
59,2,40.920420216555044,82.1508487488832,1583,Person_Person_Interaction
57,2,42.198022270336764,84.72102613049012,1532,Person_Person_Interaction
78,2,20.276073044596348,41.23547956524473,2427,Person_Person_Interaction
71,2,34.919021843054146,70.07771665589125,1823,Person_Person_Interaction
27,2,56.317561017806725,117.27678432470987,141,Person_Person_Interaction
32,2,74.36818764683507,149.5,135,Person_Person_Interaction
76,2,28.32648165781065,57.041162332945376,2093,Person_Person_Interaction
53,2,44.12758473596542,88.60276519851743,1455,Person_Person_Interaction
73,2,33.72680924975427,67.67931894488554,1870,Person_Person_Interaction
95,2,74.82522991993856,139.42295296442558,395,Person_Person_Interaction
76,2,37.203638720829396,66.80226777360151,864,Person_Person_Interaction
89,2,62.54987874847468,119.22186333096774,412,Person_Person_Interaction
55,2,43.00723150681263,86.34892839506571,1500,Person_Person_Interaction
59,2,41.20350679645921,82.7203396342121,1572,Person_Person_Interaction
96,2,33.03333954666637,57.99875281672575,825,Person_Person_Interaction
32,2,74.37029810815251,149.5,135,Person_Person_Interaction
32,2,56.17808217445364,113.0549335994438,163,Person_Person_Interaction
78,2,18.367549703948445,37.48840088559635,2507,Person_Person_Interaction
42,2,44.187125424348245,81.5444306444248,929,Person_Person_Interaction
62,2,39.28926566004241,78.86942278792425,1648,Person_Person_Interaction
92,2,68.10982470409738,128.37165994679208,404,Person_Person_Interaction
84,2,54.26015017341354,105.5797648164145,423,Person_Person_Interaction
67,2,37.09132223492982,74.44777642272423,1736,Person_Person_Interaction
63,2,39.04564073008541,78.37931768616926,1658,Person_Person_Interaction
77,2,39.91450688832569,81.97167232246161,442,Person_Person_Interaction
27,2,56.29098957019787,117.39625674105955,141,Person_Person_Interaction
27,2,56.26634103738768,117.50708321230259,140,Person_Person_Interaction
38,2,52.57030119677415,114.41014066720159,195,Person_Person_Interaction
31,2,74.3264601595099,149.5,129,Person_Person_Interaction
44,2,43.81829606766979,80.76583068733532,925,Person_Person_Interaction
33,2,74.38081877610618,149.5,137,Person_Person_Interaction
30,2,57.201466303108674,112.67051519578658,154,Person_Person_Interaction
28,2,56.9645752089564,114.36763349607968,148,Person_Person_Interaction
33,2,74.38406468237724,149.5,137,Person_Person_Interaction
75,2,29.64969649431965,59.639081885133876,2038,Person_Person_Interaction
87,2,59.9633520789933,114.96531242992403,415,Person_Person_Interaction
28,2,56.777723740905955,115.20776824203298,146,Person_Person_Interaction
28,2,56.71149994185738,115.50552835689979,145,Person_Person_Interaction
33,2,55.57041130063342,113.28319575509201,169,Person_Person_Interaction
51,2,42.21317788859086,77.37742105365226,910,Person_Person_Interaction
33,2,74.39967921765498,149.5,139,Person_Person_Interaction
110,2,30.262044715929456,52.1485405241745,799,Person_Person_Interaction
33,2,55.132714845495045,113.44760965194601,172,Person_Person_Interaction
78,2,20.26640933080929,41.2165064171954,2428,Person_Person_Interaction
67,2,36.669939176627565,73.60007176990608,1753,Person_Person_Interaction
73,2,33.82350924163802,67.873852235753,1866,Person_Person_Interaction
74,2,33.34584266973221,66.91292092272947,1885,Person_Person_Interaction
31,2,74.33504725274473,149.5,131,Person_Person_Interaction
77,2,24.44930283355094,49.4289451804762,2254,Person_Person_Interaction
33,2,74.38847384422324,149.5,138,Person_Person_Interaction
77,2,40.14157727344942,82.34535362403216,442,Person_Person_Interaction
91,2,33.97845308536622,59.99389053380808,834,Person_Person_Interaction
65,2,37.885453943940654,76.0453469263681,1704,Person_Person_Interaction
28,2,56.954104107135976,114.41471440242489,148,Person_Person_Interaction
62,2,39.92997688547172,72.55757639957004,889,Person_Person_Interaction
34,2,45.67366077010118,84.6825115359203,943,Person_Person_Interaction
71,2,28.18709501869126,62.67230605278685,458,Person_Person_Interaction
75,2,30.879265580617947,62.05314306546978,1987,Person_Person_Interaction
32,2,74.34936590174992,149.5,133,Person_Person_Interaction
32,2,74.3508788491791,149.5,133,Person_Person_Interaction
90,2,34.25786206812106,60.583723794214706,836,Person_Person_Interaction
83,2,51.126037612754615,100.42207214637523,427,Person_Person_Interaction
102,2,31.885283488604628,55.575202789165246,814,Person_Person_Interaction
31,2,74.32118858689901,149.5,129,Person_Person_Interaction
81,2,47.789779077701496,94.93171535204823,431,Person_Person_Interaction
90,2,34.291256546293724,60.65421964494204,837,Person_Person_Interaction
32,2,74.34816934624808,149.5,132,Person_Person_Interaction
30,2,56.797921906015745,112.82210040078594,157,Person_Person_Interaction
27,2,56.440461786918426,116.7241892206283,142,Person_Person_Interaction
34,2,54.95885216006471,113.51291847794522,174,Person_Person_Interaction
61,2,40.25467080532787,80.8115474590259,1610,Person_Person_Interaction
91,2,34.13207398758701,60.31818475201867,835,Person_Person_Interaction
27,2,56.34883791174592,117.1361549487784,141,Person_Person_Interaction
33,2,55.5489521949152,113.29125653592017,169,Person_Person_Interaction
29,2,57.24946105936555,113.0867096475468,151,Person_Person_Interaction
56,2,42.424866595506245,85.17737335689814,1523,Person_Person_Interaction
52,2,42.067642204193035,77.07019475624577,909,Person_Person_Interaction
29,2,57.3217024966116,112.76189260349969,152,Person_Person_Interaction
29,2,57.14519317286936,113.55552627096726,150,Person_Person_Interaction
33,2,74.38725869566984,149.5,138,Person_Person_Interaction
32,2,74.3555743124392,149.5,133,Person_Person_Interaction
29,2,57.06844372659862,113.90061254306077,149,Person_Person_Interaction
93,2,70.85556112932889,132.89021643134248,400,Person_Person_Interaction
84,2,54.620396437133486,106.17260871650937,422,Person_Person_Interaction
83,2,52.57196913378455,102.80158796243352,425,Person_Person_Interaction
32,2,74.36856708017753,149.5,135,Person_Person_Interaction
32,2,74.34811680049944,149.5,132,Person_Person_Interaction
27,2,56.38585628327677,116.96971033645518,142,Person_Person_Interaction
36,2,53.48526008775474,114.06645052541192,187,Person_Person_Interaction
30,2,57.160458951614565,112.68591897248994,154,Person_Person_Interaction
31,2,74.33508667536135,149.5,131,Person_Person_Interaction
76,2,27.535646934409,55.48848552356564,2126,Person_Person_Interaction
78,2,42.83116846222454,86.77151397764469,438,Person_Person_Interaction
70,2,35.597872944560855,71.44337487584085,1796,Person_Person_Interaction
44,2,43.77574582963738,80.67600699812431,925,Person_Person_Interaction
53,2,44.14376364815573,88.6353126369373,1454,Person_Person_Interaction
76,2,37.12494875856838,66.63615301041793,863,Person_Person_Interaction
38,2,52.5000626219114,114.43652470039876,196,Person_Person_Interaction
39,2,44.694523576856966,82.6155497747683,934,Person_Person_Interaction
98,2,32.57674406221279,57.034878281888396,821,Person_Person_Interaction
74,2,37.54827716233238,67.5298006310241,867,Person_Person_Interaction
28,2,56.58681646762864,116.06613898543104,144,Person_Person_Interaction
47,2,43.13133423170531,79.31565204423356,919,Person_Person_Interaction
65,2,37.947472661789064,76.17011121066024,1702,Person_Person_Interaction
53,2,41.88876157916979,76.69257718203338,907,Person_Person_Interaction
28,2,56.63993170042586,115.82731853045715,144,Person_Person_Interaction
59,2,41.119464663435615,82.55127040897105,1575,Person_Person_Interaction
98,2,32.53325274089229,56.94306796283229,820,Person_Person_Interaction
71,2,34.92059276816868,70.08087691708967,1823,Person_Person_Interaction
36,2,45.28420822380742,83.86037595928542,939,Person_Person_Interaction
77,2,39.667298070745375,81.56484995034648,442,Person_Person_Interaction
85,2,35.24191240427804,62.66105721584273,846,Person_Person_Interaction
71,2,38.27115415738323,69.0557962903616,874,Person_Person_Interaction
29,2,57.17432417792457,113.42454539194729,150,Person_Person_Interaction
91,2,67.51253567581654,127.38872357056593,405,Person_Person_Interaction
28,2,56.676758279492006,115.66173626893745,145,Person_Person_Interaction
72,2,34.5079482526759,69.25075176409356,1839,Person_Person_Interaction
38,2,52.3080876895885,114.50863711152513,198,Person_Person_Interaction
33,2,74.3902070333027,149.5,138,Person_Person_Interaction
77,2,39.98329567024959,82.08487546671475,442,Person_Person_Interaction
33,2,74.39500490009219,149.5,139,Person_Person_Interaction
28,2,56.81174073779382,115.05481862201304,146,Person_Person_Interaction
27,2,56.269865180181355,117.49123771297869,140,Person_Person_Interaction
37,2,45.241419609140905,83.77004905623386,939,Person_Person_Interaction
31,2,74.32318461747587,149.5,129,Person_Person_Interaction
36,2,53.873651889414084,113.92055715829115,184,Person_Person_Interaction
71,2,29.52347774830195,64.87154149040336,456,Person_Person_Interaction
31,2,74.34016365918546,149.5,131,Person_Person_Interaction
28,2,56.784014516285914,115.17948321419327,146,Person_Person_Interaction
71,2,28.262280899017192,62.79603666435301,458,Person_Person_Interaction
92,2,69.87478403042982,131.27618797638792,402,Person_Person_Interaction
53,2,44.33702299020789,89.02409628694508,1447,Person_Person_Interaction
36,2,45.312873507797576,83.9208884658974,939,Person_Person_Interaction
96,2,77.24114033981228,143.39872703854957,392,Person_Person_Interaction
73,2,33.54745636081981,67.31851118232697,1877,Person_Person_Interaction
28,2,56.93679158695102,114.49255617642409,148,Person_Person_Interaction
75,2,30.89336538342937,62.08082576097404,1987,Person_Person_Interaction
76,2,37.1401661610811,66.6682769960196,863,Person_Person_Interaction
32,2,74.35488534749932,149.5,133,Person_Person_Interaction
35,2,54.106541171310106,113.83307590519316,182,Person_Person_Interaction
31,2,74.34164937746472,149.5,131,Person_Person_Interaction
93,2,70.32127311736505,132.0109584884126,401,Person_Person_Interaction
33,2,74.39737731088614,149.5,139,Person_Person_Interaction
59,2,40.950371760726036,82.21110286411778,1582,Person_Person_Interaction
29,2,57.01273791121163,114.1510809581424,149,Person_Person_Interaction
70,2,35.31419472183756,70.87269377092267,1807,Person_Person_Interaction
88,2,60.71973032520484,116.21005602504309,414,Person_Person_Interaction
30,2,57.16363461558491,112.68472608348586,154,Person_Person_Interaction
55,2,43.41113419236752,87.16146743545833,1484,Person_Person_Interaction
67,2,36.75761916460707,73.77645934008683,1749,Person_Person_Interaction
32,2,74.36117185581085,149.5,134,Person_Person_Interaction
31,2,74.32403755274197,149.5,129,Person_Person_Interaction
92,2,68.39504323521271,128.84103349315367,404,Person_Person_Interaction
88,2,61.705665641233054,117.83257316640015,413,Person_Person_Interaction
33,2,74.38583508784421,149.5,138,Person_Person_Interaction
31,2,74.31734625579602,149.5,128,Person_Person_Interaction
29,2,56.98791001433783,114.2627138987356,148,Person_Person_Interaction
77,2,24.998665203403732,50.50752985357623,2231,Person_Person_Interaction
34,2,54.92631955869803,113.52513884597128,174,Person_Person_Interaction
101,2,31.95763438065387,55.72793575476277,815,Person_Person_Interaction
32,2,74.3500716471691,149.5,133,Person_Person_Interaction
27,2,56.23162924945296,117.66315680081865,140,Person_Person_Interaction
29,2,57.27484897849339,112.9725586954066,152,Person_Person_Interaction
33,2,55.381831288813466,113.3540329168924,170,Person_Person_Interaction
33,2,74.37169492125551,149.5,136,Person_Person_Interaction
27,2,56.44626885453445,116.69807907374413,142,Person_Person_Interaction
76,2,27.56981223805773,55.5555636033351,2125,Person_Person_Interaction
28,2,56.6526850920337,115.76997583184048,145,Person_Person_Interaction
28,2,56.95082345439541,114.429465104603,148,Person_Person_Interaction
27,2,56.31990701840401,117.26623607140272,141,Person_Person_Interaction
60,2,40.556878824974234,81.41950532378996,1598,Person_Person_Interaction
53,2,44.484000158501196,89.31977317040179,1441,Person_Person_Interaction
31,2,74.31671855340029,149.5,128,Person_Person_Interaction
31,2,74.31449725888064,149.5,128,Person_Person_Interaction
28,2,56.66779487846411,115.70203814466808,145,Person_Person_Interaction
93,2,70.85574343817447,132.89051645024045,400,Person_Person_Interaction
31,2,74.3315412701449,149.5,130,Person_Person_Interaction
32,2,74.36211392283634,149.5,134,Person_Person_Interaction
27,2,56.49941165909883,116.45913464864658,143,Person_Person_Interaction
31,2,74.32312988838613,149.5,129,Person_Person_Interaction
32,2,74.36463772185554,149.5,135,Person_Person_Interaction
86,2,35.09519612428375,62.351338677338575,844,Person_Person_Interaction
78,2,43.201869205023904,87.38156242578097,438,Person_Person_Interaction
97,2,32.93537414107388,57.79194753073257,824,Person_Person_Interaction
52,2,42.06489532569033,77.06439608690015,909,Person_Person_Interaction
75,2,29.77872457815201,59.89240777940352,2033,Person_Person_Interaction
65,2,38.001461673842165,76.27872197660527,1700,Person_Person_Interaction
57,2,42.39632248786998,85.11995060964463,1524,Person_Person_Interaction
93,2,71.31998268668653,133.6544977441005,400,Person_Person_Interaction
35,2,54.46014039671895,113.70025183067409,178,Person_Person_Interaction
40,2,51.03659535864935,114.98625352010126,209,Person_Person_Interaction
31,2,74.34090126011627,149.5,131,Person_Person_Interaction
61,2,40.277415320929116,80.85730305199861,1609,Person_Person_Interaction
86,2,57.144244704134195,110.32601209786849,419,Person_Person_Interaction
88,2,34.73489724387383,61.59074658306252,841,Person_Person_Interaction
32,2,74.36600116613884,149.5,135,Person_Person_Interaction
36,2,53.85137560182705,113.92892490083653,184,Person_Person_Interaction
52,2,42.06762929849116,77.07016751226764,909,Person_Person_Interaction
28,2,56.628807230971546,115.87733715442828,144,Person_Person_Interaction
57,2,41.87774918069888,84.07672640626215,1545,Person_Person_Interaction
71,2,29.886698832330445,65.46928094182357,455,Person_Person_Interaction
32,2,74.34719824807914,149.5,132,Person_Person_Interaction
76,2,27.71811369018313,55.84672965699801,2118,Person_Person_Interaction
28,2,56.91405246879339,114.59479740286926,148,Person_Person_Interaction
28,2,56.73334477078511,115.40730809674838,146,Person_Person_Interaction
86,2,57.986009821964615,111.71127369715703,418,Person_Person_Interaction
71,2,34.56471777411146,69.36495613589027,1837,Person_Person_Interaction
32,2,74.35791965619943,149.5,134,Person_Person_Interaction
77,2,24.712584228695082,49.945855862929676,2243,Person_Person_Interaction
40,2,51.162951192382835,114.9387899074298,208,Person_Person_Interaction
60,2,40.40701977362682,73.56461546932397,894,Person_Person_Interaction
86,2,57.96495717610928,111.6766281395673,418,Person_Person_Interaction
36,2,53.53445444634482,114.04797142624611,187,Person_Person_Interaction
81,2,47.69252398346529,94.77166625458997,432,Person_Person_Interaction
82,2,50.084729024166776,98.70842926640184,428,Person_Person_Interaction
80,2,46.2679456289614,92.42729055183074,433,Person_Person_Interaction
69,2,35.69663335870728,71.6420531590245,1792,Person_Person_Interaction
33,2,74.38363625213766,149.5,137,Person_Person_Interaction
77,2,40.60625311248412,83.11005339870448,441,Person_Person_Interaction
27,2,56.247950372946214,117.58977261453023,140,Person_Person_Interaction
70,2,27.06333437537997,60.822974887837674,459,Person_Person_Interaction
38,2,52.24413752192447,114.5326590019167,198,Person_Person_Interaction
33,2,74.39933824843942,149.5,139,Person_Person_Interaction
61,2,40.22643359278944,73.18339746130755,892,Person_Person_Interaction
104,2,31.491246090815146,54.74338857629063,811,Person_Person_Interaction
78,2,20.965038422702442,42.58815229621633,2399,Person_Person_Interaction
54,2,43.65183357607547,87.64568715782158,1474,Person_Person_Interaction
31,2,74.31777339665034,149.5,128,Person_Person_Interaction
31,2,74.31823684765452,149.5,128,Person_Person_Interaction
28,2,56.603751857165264,115.98999289284517,144,Person_Person_Interaction
29,2,57.23735179377225,113.14115618135817,151,Person_Person_Interaction
64,2,38.57964399542075,77.4418628160925,1676,Person_Person_Interaction
91,2,33.97017577714067,59.97641710954687,834,Person_Person_Interaction
33,2,74.37507362107833,149.5,136,Person_Person_Interaction
68,2,36.52643201633695,73.31137557034549,1758,Person_Person_Interaction
31,2,74.32973523393964,149.5,130,Person_Person_Interaction
76,2,37.237827460490806,66.87444031288373,864,Person_Person_Interaction
29,2,56.99421671486018,114.23435726714779,148,Person_Person_Interaction
64,2,39.63169506896471,71.92790252646944,886,Person_Person_Interaction
29,2,57.026024772962465,114.09133963345268,149,Person_Person_Interaction
89,2,63.490710832109905,120.77015575747936,410,Person_Person_Interaction
36,2,53.62803783872562,114.01281827377818,186,Person_Person_Interaction
27,2,56.33762265766163,117.1865817650042,141,Person_Person_Interaction
92,2,68.1895932831258,128.5029321354552,404,Person_Person_Interaction
67,2,36.659711028426486,73.57949560138448,1753,Person_Person_Interaction
56,2,42.404686053601814,85.13677576064522,1524,Person_Person_Interaction
64,2,38.45276943023143,77.18662673785859,1682,Person_Person_Interaction
33,2,74.37454154790072,149.5,136,Person_Person_Interaction
72,2,31.616829033351795,68.31649197311636,453,Person_Person_Interaction
76,2,26.113827676237847,52.69697204550779,2185,Person_Person_Interaction
77,2,21.173013865199152,42.996478634109216,2390,Person_Person_Interaction
74,2,33.41966261986228,67.06142597997642,1882,Person_Person_Interaction
35,2,54.07285459367178,113.84572974653953,182,Person_Person_Interaction
49,2,42.76478310141225,78.54186143036415,916,Person_Person_Interaction
28,2,56.71745070490999,115.47877211646134,145,Person_Person_Interaction
108,2,30.553572901262953,52.763957460166715,802,Person_Person_Interaction
28,2,56.6213897371431,115.91068821320341,144,Person_Person_Interaction
37,2,45.09324924575497,83.45726094301759,937,Person_Person_Interaction
86,2,57.03043919959638,110.13872660470119,419,Person_Person_Interaction
33,2,74.38417902519984,149.5,137,Person_Person_Interaction
33,2,74.38986806554298,149.5,138,Person_Person_Interaction
58,2,41.86843468825283,84.0579882571373,1545,Person_Person_Interaction
91,2,66.60254948870676,125.89119309064392,406,Person_Person_Interaction
61,2,40.01806480480849,80.3355624767794,1619,Person_Person_Interaction
32,2,74.34846499110809,149.5,132,Person_Person_Interaction
33,2,74.38598786400084,149.5,138,Person_Person_Interaction
29,2,57.239024482231216,113.13363532156403,151,Person_Person_Interaction
28,2,56.60583548028673,115.98062435964562,144,Person_Person_Interaction
90,2,65.32729854076173,123.79255995626352,408,Person_Person_Interaction
94,2,33.37285672094396,58.71547466257962,828,Person_Person_Interaction
68,2,36.15295389555039,72.5600422301013,1773,Person_Person_Interaction
31,2,56.227581314425635,113.03634001387056,163,Person_Person_Interaction
28,2,56.68729126041916,115.61437713738931,145,Person_Person_Interaction
33,2,55.2421719406587,113.4064937887881,171,Person_Person_Interaction
33,2,74.39164066003947,149.5,138,Person_Person_Interaction
28,2,56.919113537974994,114.57204146674792,148,Person_Person_Interaction
82,2,49.33322475573743,97.4717065955459,429,Person_Person_Interaction
79,2,36.47805464333817,65.27055745453384,857,Person_Person_Interaction
71,2,34.92513411121866,70.09001282694095,1822,Person_Person_Interaction
77,2,39.64306618553074,81.52497243658978,442,Person_Person_Interaction
31,2,74.32450525571497,149.5,129,Person_Person_Interaction
70,2,35.4853478234121,71.21700585867853,1800,Person_Person_Interaction
55,2,43.390279897120166,87.11951443624748,1484,Person_Person_Interaction
70,2,27.341030699251007,61.27996941704034,459,Person_Person_Interaction
60,2,40.37437262388292,81.05235398064721,1605,Person_Person_Interaction
86,2,57.31205042136159,110.60216373600636,419,Person_Person_Interaction
84,2,54.20958837360686,105.49655713985547,423,Person_Person_Interaction
38,2,52.47398638499507,114.44631983507799,196,Person_Person_Interaction
81,2,36.11799319334769,64.51046657663615,854,Person_Person_Interaction
66,2,37.65585626808978,75.58346072980578,1713,Person_Person_Interaction
32,2,74.35653289984982,149.5,134,Person_Person_Interaction
53,2,44.35030696182736,89.05081991602285,1446,Person_Person_Interaction
29,2,57.19678551705553,113.32355313514859,151,Person_Person_Interaction
31,2,74.33917485152084,149.5,131,Person_Person_Interaction
80,2,36.332772202831094,64.96386575579447,856,Person_Person_Interaction
32,2,74.36253253369401,149.5,134,Person_Person_Interaction
33,2,74.3752898044951,149.5,136,Person_Person_Interaction
27,2,56.55271365189326,116.21947447020445,143,Person_Person_Interaction
34,2,45.731410610657434,84.80442163489928,943,Person_Person_Interaction
39,2,51.815925000724604,114.69351040581918,202,Person_Person_Interaction
72,2,34.1904029742183,68.61193963169913,1852,Person_Person_Interaction
90,2,34.272575525413686,60.614783949837474,837,Person_Person_Interaction
76,2,26.28991172154763,53.042684753313885,2178,Person_Person_Interaction
90,2,34.24854772546962,60.5640611869482,836,Person_Person_Interaction
94,2,73.4152729010694,137.1026390508235,397,Person_Person_Interaction
73,2,33.978261332165594,68.18517008441569,1860,Person_Person_Interaction
72,2,34.20994239253743,68.65124746692445,1851,Person_Person_Interaction
97,2,32.93078267393807,57.78225492885535,824,Person_Person_Interaction
31,2,74.34079501168512,149.5,131,Person_Person_Interaction
78,2,20.69751223738206,42.06290765083444,2410,Person_Person_Interaction
32,2,74.3435621767603,149.5,132,Person_Person_Interaction
78,2,18.197566262872506,37.154665733196964,2514,Person_Person_Interaction
64,2,38.52294438742526,77.32779909054928,1679,Person_Person_Interaction
39,2,44.78874713751192,82.81445601407484,934,Person_Person_Interaction
75,2,36.38207489973921,76.15848015966506,447,Person_Person_Interaction
69,2,35.68048357332938,71.60956431559065,1792,Person_Person_Interaction
35,2,54.43168861861576,113.71093930062148,179,Person_Person_Interaction
33,2,74.38950692016164,149.5,138,Person_Person_Interaction
32,2,74.36945176979164,149.5,135,Person_Person_Interaction
84,2,53.50380936911253,104.33508283805736,424,Person_Person_Interaction
77,2,22.250549985799896,45.11204753392859,2345,Person_Person_Interaction
27,2,56.58218136357145,116.08697966712428,144,Person_Person_Interaction
86,2,35.150919569371894,62.46897104897304,845,Person_Person_Interaction
53,2,44.42335910312397,89.19778035701678,1443,Person_Person_Interaction
76,2,27.616775408345305,55.647768236291554,2123,Person_Person_Interaction
85,2,54.77905578394447,106.43370851246188,422,Person_Person_Interaction
31,2,74.33606808035407,149.5,131,Person_Person_Interaction
77,2,24.490366207149187,49.50956651134878,2252,Person_Person_Interaction
40,2,51.38219488685015,114.85643440798522,206,Person_Person_Interaction
62,2,39.45832730438576,79.20952744970245,1641,Person_Person_Interaction
108,2,30.536954309569538,52.7288755597022,802,Person_Person_Interaction
74,2,35.13174619229714,74.10086063110614,448,Person_Person_Interaction
31,2,74.3396245720532,149.5,131,Person_Person_Interaction
29,2,57.12207508761903,113.65947143597647,150,Person_Person_Interaction
84,2,53.6512306798687,104.5776886153479,424,Person_Person_Interaction
29,2,57.24284773027675,113.11644496411614,151,Person_Person_Interaction
65,2,38.17147968502497,76.62075058051552,1693,Person_Person_Interaction
33,2,74.37866429127834,149.5,137,Person_Person_Interaction
79,2,43.98086237535712,88.66352256182458,437,Person_Person_Interaction
79,2,43.33962113964369,87.60825566979221,437,Person_Person_Interaction
27,2,56.43338141062895,116.75602450775386,142,Person_Person_Interaction
30,2,56.89206549798232,112.78673681801678,157,Person_Person_Interaction
