video,actor_id,subject_type,predicate,frame,x,y,w,h,region_id,region_cx,region_cy,area,speed
VIRAT_S_050000_07_001014_001126,111.0,Vehicle,vehicle_moving,2345.0,467.0,691.0,595.0,819.0,0.0,0.0,0.0,487305.0,922.8217596047463
VIRAT_S_050000_07_001014_001126,144.0,Vehicle,vehicle_moving,1070.0,178.0,113.0,255.0,168.0,0.0,0.0,0.0,42840.0,646.2236454974392
VIRAT_S_050000_07_001014_001126,132.0,Vehicle,vehicle_moving,1669.0,158.0,113.0,255.0,190.0,0.0,0.0,0.0,48450.0,20.0
VIRAT_S_050000_07_001014_001126,142.0,Vehicle,vehicle_moving,1824.0,191.0,102.0,255.0,158.0,0.0,0.0,0.0,40290.0,34.785054261852174
VIRAT_S_050000_07_001014_001126,44.0,Vehicle,vehicle_moving,2112.0,500.0,768.0,612.0,834.0,0.0,0.0,0.0,510408.0,734.1913919408208
VIRAT_S_050000_07_001014_001126,43.0,Vehicle,vehicle_moving,2067.0,463.0,752.0,573.0,853.0,0.0,0.0,0.0,488769.0,40.311288741492746
VIRAT_S_050000_07_001014_001126,56.0,Vehicle,vehicle_moving,1682.0,1357.0,1051.0,1489.0,1077.0,0.0,0.0,0.0,1603653.0,942.6754478610335
VIRAT_S_050000_07_001014_001126,30.0,Vehicle,vehicle_moving,2771.0,147.0,27.0,276.0,157.0,0.0,0.0,0.0,43332.0,1585.142264908737
VIRAT_S_050000_07_001014_001126,107.0,Vehicle,vehicle_moving,2136.0,1349.0,1062.0,1478.0,1077.0,0.0,0.0,0.0,1591806.0,1586.199546084918
VIRAT_S_050000_07_001014_001126,105.0,Vehicle,vehicle_moving,1396.0,474.0,745.0,586.0,832.0,0.0,0.0,0.0,487552.0,930.6524592993885
VIRAT_S_050000_07_001014_001126,45.0,Vehicle,vehicle_moving,2184.0,500.0,758.0,599.0,841.0,0.0,0.0,0.0,503759.0,29.068883707497267
VIRAT_S_050000_07_001014_001126,37.0,Vehicle,vehicle_moving,902.0,440.0,693.0,581.0,842.0,0.0,0.0,0.0,489202.0,88.45903006477066
VIRAT_S_050000_07_001014_001126,0.0,Vehicle,vehicle_moving,623.0,487.0,749.0,657.0,913.0,0.0,572.5,831.5,599841.0,73.10950690573696
VIRAT_S_050000_07_001014_001126,0.0,Vehicle,vehicle_moving,667.0,499.0,739.0,675.0,950.0,0.0,587.0,844.8335,641250.0,15.620499351813308
VIRAT_S_050000_07_001014_001126,39.0,Vehicle,vehicle_moving,1326.0,472.0,751.0,572.0,841.0,0.0,0.0,0.0,481052.0,29.546573405388315
VIRAT_S_050000_07_001014_001126,133.0,Vehicle,vehicle_moving,2480.0,180.0,120.0,248.0,178.0,0.0,0.0,0.0,44144.0,695.2877102322462
VIRAT_S_050000_07_001014_001126,29.0,Vehicle,vehicle_moving,2692.0,482.0,770.0,606.0,841.0,0.0,0.0,0.0,509646.0,716.7314699383585
VIRAT_S_050000_07_001014_001126,146.0,Vehicle,vehicle_moving,2147.0,198.0,110.0,263.0,163.0,0.0,0.0,0.0,42869.0,718.5095684818679
VIRAT_S_050000_07_001014_001126,61.0,Vehicle,vehicle_moving,1890.0,492.0,732.0,584.0,827.0,0.0,0.0,0.0,482968.0,687.9825579184403
VIRAT_S_050000_07_001014_001126,127.0,Vehicle,vehicle_moving,156.0,1905.0,1050.0,1918.0,1077.0,0.0,0.0,0.0,2065686.0,1448.34146526294
VIRAT_S_050000_07_001014_001126,48.0,Vehicle,vehicle_moving,2450.0,500.0,762.0,603.0,844.0,0.0,0.0,0.0,508932.0,1434.213721869931
VIRAT_S_050000_07_001014_001126,57.0,Vehicle,vehicle_moving,1478.0,1488.0,1062.0,1626.0,1076.0,0.0,0.0,0.0,1749576.0,1032.542493072319
VIRAT_S_050000_07_001014_001126,136.0,Vehicle,vehicle_moving,1928.0,190.0,100.0,262.0,157.0,0.0,0.0,0.0,41134.0,1615.6261943902741
VIRAT_S_050000_07_001014_001126,129.0,Vehicle,vehicle_moving,1412.0,166.0,142.0,245.0,182.0,0.0,0.0,0.0,44590.0,48.373546489791295
VIRAT_S_050000_07_001014_001126,24.0,Vehicle,vehicle_moving,1583.0,450.0,664.0,586.0,853.0,0.0,0.0,0.0,499858.0,594.2558371610666
VIRAT_S_050000_07_001014_001126,140.0,Vehicle,vehicle_moving,2371.0,193.0,98.0,257.0,161.0,0.0,0.0,0.0,41377.0,621.6148325128672
VIRAT_S_050000_07_001014_001126,145.0,Vehicle,vehicle_moving,1233.0,157.0,144.0,231.0,189.0,0.0,0.0,0.0,43659.0,58.412327466040935
VIRAT_S_050000_07_001014_001126,135.0,Vehicle,vehicle_moving,1894.0,185.0,125.0,254.0,187.0,0.0,0.0,0.0,47498.0,33.83784863137726
VIRAT_S_050000_07_001014_001126,139.0,Vehicle,vehicle_moving,2268.0,191.0,103.0,259.0,167.0,0.0,0.0,0.0,43253.0,22.80350850198276
VIRAT_S_050000_07_001014_001126,94.0,Vehicle,vehicle_moving,1245.0,495.0,732.0,603.0,828.0,0.0,0.0,0.0,499284.0,698.6107643029844
VIRAT_S_050000_07_001014_001126,25.0,Vehicle,vehicle_moving,1634.0,453.0,699.0,567.0,827.0,0.0,0.0,0.0,468909.0,53.41348144429457
VIRAT_S_050000_07_001014_001126,46.0,Vehicle,vehicle_moving,2266.0,506.0,780.0,597.0,833.0,0.0,0.0,0.0,497301.0,96.79876032264049
VIRAT_S_050000_07_001014_001126,40.0,Vehicle,vehicle_moving,1739.0,1356.0,1050.0,1535.0,1075.0,0.0,0.0,0.0,1650125.0,891.8520056601319
VIRAT_S_050000_07_001014_001126,26.0,Vehicle,vehicle_moving,1845.0,500.0,773.0,584.0,840.0,0.0,0.0,0.0,490560.0,899.7027286832024
VIRAT_S_050000_07_001014_001126,3.0,Vehicle,vehicle_moving,0.0,1403.0,1020.0,1661.0,1080.0,0.0,0.0,0.0,1793880.0,936.1719927449229
VIRAT_S_050000_07_001014_001126,3.0,Vehicle,vehicle_moving,145.0,979.0,627.0,1111.0,732.0,3.0,1045.56,680.22,813252.0,578.1219594514638
VIRAT_S_050000_07_001014_001126,91.0,Vehicle,vehicle_moving,3062.0,198.0,80.0,266.0,135.0,0.0,0.0,0.0,35910.0,953.5040639661689
VIRAT_S_050000_07_001014_001126,138.0,Vehicle,vehicle_moving,2070.0,198.0,119.0,258.0,166.0,0.0,0.0,0.0,42828.0,39.0
VIRAT_S_050000_07_001014_001126,36.0,Vehicle,vehicle_moving,803.0,459.0,722.0,595.0,836.0,0.0,0.0,0.0,497420.0,657.0616409439833
VIRAT_S_050000_07_001014_001126,42.0,Vehicle,vehicle_moving,1902.0,1412.0,1047.0,1592.0,1075.0,0.0,0.0,0.0,1711400.0,1006.8932416100528
VIRAT_S_050000_07_001014_001126,108.0,Vehicle,vehicle_moving,2240.0,1348.0,1057.0,1480.0,1077.0,0.0,0.0,0.0,1593960.0,64.77653896280658
VIRAT_S_050000_07_001014_001126,93.0,Vehicle,vehicle_moving,783.0,144.0,3.0,261.0,117.0,0.0,0.0,0.0,30537.0,1600.1662413636902
VIRAT_S_050000_07_001014_001126,124.0,Vehicle,vehicle_moving,2993.0,208.0,109.0,278.0,139.0,0.0,0.0,0.0,38642.0,123.82245353731285
VIRAT_S_050000_07_001014_001126,92.0,Vehicle,vehicle_moving,3219.0,187.0,103.0,261.0,159.0,0.0,0.0,0.0,41499.0,21.840329667841555
VIRAT_S_050000_07_001014_001126,141.0,Vehicle,vehicle_moving,1710.0,194.0,114.0,256.0,159.0,0.0,0.0,0.0,40704.0,13.038404810405298
VIRAT_S_050000_07_001014_001126,89.0,Vehicle,vehicle_moving,2595.0,469.0,687.0,595.0,820.0,0.0,0.0,0.0,487900.0,635.5737565381378
VIRAT_S_050000_07_001014_001126,62.0,Vehicle,vehicle_moving,1992.0,475.0,692.0,592.0,820.0,0.0,0.0,0.0,485440.0,7.810249675906654
VIRAT_S_050000_07_001014_001126,49.0,Vehicle,vehicle_moving,2536.0,490.0,735.0,623.0,831.0,0.0,0.0,0.0,517713.0,45.5411901469428
VIRAT_S_050000_07_001014_001126,143.0,Vehicle,vehicle_moving,2420.0,188.0,108.0,249.0,158.0,0.0,0.0,0.0,39342.0,695.9403710088961
VIRAT_S_050000_07_001014_001126,137.0,Vehicle,vehicle_moving,1990.0,209.0,119.0,253.0,162.0,0.0,0.0,0.0,40986.0,23.706539182259394
VIRAT_S_050000_07_001014_001126,110.0,Vehicle,vehicle_moving,2376.0,1382.0,1065.0,1505.0,1074.0,0.0,0.0,0.0,1616370.0,1506.9323143393003
VIRAT_S_050000_07_001014_001126,73.0,Bike,vehicle_moving,3206.0,525.0,910.0,561.0,987.0,73.0,543.5025,948.887,553707.0,870.9041279038698
VIRAT_S_050000_07_001014_001126,1.0,Vehicle,vehicle_moving,759.0,222.0,186.0,460.0,479.0,1.0,341.456,332.812,220340.0,784.8471188709302
VIRAT_S_050000_07_001014_001126,59.0,Vehicle,vehicle_moving,1603.0,156.0,71.0,284.0,168.0,0.0,0.0,0.0,47712.0,132.59336333316233
VIRAT_S_050000_10_001462_001491,0.0,0,Closing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_10_001462_001491,0.0,0,Exiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_10_001462_001491,0.0,0,activity_carrying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_10_001462_001491,0.0,0,activity_standing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_10_001462_001491,0.0,0,activity_walking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_10_001462_001491,0.0,0,vehicle_moving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_10_001462_001491,0.0,0,vehicle_starting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_10_001462_001491,0.0,0,vehicle_stopping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_10_001462_001491,71.0,Vehicle,Exiting,398.0,575.0,451.0,1028.0,740.0,71.0,801.5319999999999,596.491,760720.0,0.0
VIRAT_S_050000_10_001462_001491,21.0,Person,Exiting,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_10_001462_001491,21.0,Person,Closing,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_10_001462_001491,71.0,Vehicle,Closing,452.0,576.0,451.0,1029.0,740.0,71.0,803.3800000000001,596.03,761460.0,0.0
VIRAT_S_050000_10_001462_001491,55.0,Person,activity_walking,0.0,1425.0,651.0,1471.0,760.0,0.0,0.0,0.0,1117960.0,872.2390727317826
VIRAT_S_050000_10_001462_001491,57.0,Person,activity_walking,0.0,1784.0,929.0,1851.0,1048.0,0.0,0.0,0.0,1939848.0,454.0539615508271
VIRAT_S_050000_10_001462_001491,21.0,Person,activity_walking,486.0,761.0,476.0,809.0,540.0,21.0,785.714,508.14300000000003,436860.0,1118.8109759919232
VIRAT_S_050000_10_001462_001491,71.0,Vehicle,vehicle_stopping,361.0,575.0,462.0,1028.0,751.0,71.0,802.4215,606.654,772028.0,186.52613757862463
VIRAT_S_050000_10_001462_001491,26.0,Vehicle,vehicle_stopping,307.0,1168.0,834.0,1328.0,960.0,0.0,0.0,0.0,1274880.0,700.0235710317189
VIRAT_S_050000_10_001462_001491,19.0,Person,activity_standing,0.0,1589.0,914.0,1626.0,1021.0,0.0,0.0,0.0,1660146.0,428.53354594477196
VIRAT_S_050000_10_001462_001491,56.0,Person,activity_standing,0.0,1865.0,1032.0,1914.0,1078.0,0.0,0.0,0.0,2063292.0,300.1666203960727
VIRAT_S_050000_10_001462_001491,21.0,Person,activity_standing,458.0,749.0,460.0,797.0,524.0,0.0,0.0,0.0,417628.0,1254.0494408116451
VIRAT_S_050000_10_001462_001491,21.0,Person,activity_standing,658.0,837.0,506.0,880.0,584.0,0.0,0.0,0.0,513920.0,99.29753269845128
VIRAT_S_050000_10_001462_001491,26.0,Vehicle,vehicle_moving,219.0,1362.0,1056.0,1472.0,1072.0,0.0,0.0,0.0,1577984.0,760.3453162872775
VIRAT_S_050000_10_001462_001491,177.0,Vehicle,vehicle_moving,697.0,190.0,88.0,264.0,156.0,0.0,0.0,0.0,41184.0,1520.0684195127533
VIRAT_S_050000_10_001462_001491,112.0,Vehicle,vehicle_moving,264.0,485.0,743.0,607.0,857.0,0.0,0.0,0.0,520199.0,718.366201877566
VIRAT_S_050000_10_001462_001491,23.0,Vehicle,vehicle_moving,463.0,98.0,2.0,269.0,195.0,0.0,0.0,0.0,52455.0,835.9724875855665
VIRAT_S_050000_10_001462_001491,111.0,Vehicle,vehicle_moving,180.0,496.0,790.0,587.0,853.0,0.0,0.0,0.0,500711.0,882.8068871502986
VIRAT_S_050000_10_001462_001491,69.0,Vehicle,vehicle_moving,74.0,496.0,778.0,602.0,855.0,69.0,549.5,816.833,514710.0,12.0
VIRAT_S_050000_10_001462_001491,60.0,Construction_Vehicle,vehicle_moving,432.0,1366.0,1065.0,1428.0,1078.0,0.0,0.0,0.0,1539384.0,916.1162589977322
VIRAT_S_050000_10_001462_001491,169.0,Vehicle,vehicle_moving,647.0,174.0,78.0,265.0,170.0,0.0,0.0,0.0,45050.0,1547.5894158335407
VIRAT_S_050000_10_001462_001491,155.0,Vehicle,vehicle_moving,325.0,477.0,784.0,605.0,846.0,0.0,0.0,0.0,511830.0,768.2740396499155
VIRAT_S_050000_10_001462_001491,5.0,Vehicle,vehicle_moving,0.0,549.0,874.0,690.0,1037.0,0.0,0.0,0.0,715530.0,115.25623627379127
VIRAT_S_050000_10_001462_001491,70.0,Vehicle,vehicle_moving,125.0,493.0,739.0,595.0,854.0,0.0,0.0,0.0,508130.0,146.15402833996743
VIRAT_S_050000_10_001462_001491,3.0,Vehicle,vehicle_moving,0.0,530.0,0.0,632.0,61.0,0.0,0.0,0.0,38552.0,739.9256719427973
VIRAT_S_050000_10_001462_001491,28.0,Vehicle,vehicle_moving,771.0,184.0,88.0,261.0,154.0,0.0,0.0,0.0,40194.0,357.0154058300566
VIRAT_S_050000_10_001462_001491,67.0,Vehicle,vehicle_moving,144.0,169.0,31.0,272.0,175.0,0.0,0.0,0.0,47600.0,58.9406481131655
VIRAT_S_050000_10_001462_001491,71.0,Vehicle,vehicle_moving,95.0,1358.0,1051.0,1525.0,1078.0,0.0,0.0,0.0,1643950.0,1566.5634363152997
VIRAT_S_050000_10_001462_001491,71.0,Vehicle,vehicle_moving,644.0,579.0,445.0,1026.0,733.0,71.0,803.19,589.5,752058.0,986.9533930231964
VIRAT_S_050000_10_001462_001491,166.0,Vehicle,vehicle_moving,738.0,498.0,786.0,625.0,847.0,0.0,0.0,0.0,529375.0,350.48823090083926
VIRAT_S_050000_10_001462_001491,6.0,Vehicle,vehicle_moving,20.0,158.0,54.0,256.0,198.0,0.0,0.0,0.0,50688.0,807.1084189871891
VIRAT_S_050000_10_001462_001491,68.0,Vehicle,vehicle_moving,87.0,154.0,39.0,280.0,177.0,0.0,0.0,0.0,49560.0,15.524174696260024
VIRAT_S_050000_10_001462_001491,58.0,Bike,vehicle_moving,527.0,553.0,833.0,587.0,879.0,58.0,570.5,856.125,515973.0,888.6152148146012
VIRAT_S_050000_10_001462_001491,168.0,Vehicle,vehicle_moving,571.0,201.0,91.0,260.0,171.0,0.0,0.0,0.0,44460.0,821.2600075493754
VIRAT_S_050000_10_001462_001491,167.0,Vehicle,vehicle_moving,854.0,494.0,774.0,612.0,839.0,0.0,0.0,0.0,513468.0,743.194456384061
VIRAT_S_050000_10_001462_001491,71.0,Vehicle,vehicle_starting,644.0,579.0,445.0,1026.0,733.0,71.0,803.19,589.5,752058.0,339.8028840372018
VIRAT_S_050000_10_001462_001491,3.0,Vehicle,vehicle_starting,1.0,528.0,0.0,629.0,58.0,0.0,0.0,0.0,36482.0,447.9129379689763
VIRAT_S_050000_10_001462_001491,19.0,Person,activity_carrying,0.0,1589.0,914.0,1626.0,1021.0,0.0,0.0,0.0,1660146.0,1400.3988717504737
VIRAT_S_050000_10_001462_001491,56.0,Person,activity_carrying,0.0,1865.0,1032.0,1914.0,1078.0,0.0,0.0,0.0,2063292.0,300.1666203960727
VIRAT_S_050000_10_001462_001491,55.0,Person,activity_carrying,0.0,1425.0,651.0,1471.0,760.0,0.0,0.0,0.0,1117960.0,582.0317860735786
VIRAT_S_050000_12_001591_001619,0.0,0,Transport_HeavyCarry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_12_001591_001619,0.0,0,Unloading,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_12_001591_001619,0.0,0,activity_carrying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_12_001591_001619,0.0,0,activity_standing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_12_001591_001619,0.0,0,activity_walking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_12_001591_001619,0.0,0,specialized_talking_phone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_12_001591_001619,0.0,0,vehicle_moving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_12_001591_001619,0.0,0,vehicle_starting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_12_001591_001619,0.0,0,vehicle_stopping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_12_001591_001619,53.0,Person,Unloading,418.0,948.0,770.0,1010.0,877.0,53.0,979.3315,823.917,885770.0,0.0
VIRAT_S_050000_12_001591_001619,54.0,Vehicle,Unloading,418.0,771.0,671.0,1077.0,1006.0,54.0,924.988,838.982,1083462.0,202.80532537386685
VIRAT_S_050000_12_001591_001619,77.0,Prop,Unloading,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_050000_12_001591_001619,77.0,Prop,Transport_HeavyCarry,450.0,857.0,766.0,945.0,791.0,0.0,0.0,0.0,747495.0,0.0
VIRAT_S_050000_12_001591_001619,53.0,Person,Transport_HeavyCarry,450.0,927.0,765.0,989.0,871.0,53.0,958.25,818.875,861419.0,70.00714249274856
VIRAT_S_050000_12_001591_001619,53.0,Person,activity_walking,105.0,1092.0,1069.0,1115.0,1078.0,0.0,0.0,0.0,1201970.0,345.8916015170071
VIRAT_S_050000_12_001591_001619,53.0,Person,activity_walking,589.0,924.0,764.0,986.0,870.0,53.0,955.765,817.824,857820.0,348.20827101032506
VIRAT_S_050000_12_001591_001619,52.0,Person,activity_walking,0.0,1387.0,596.0,1457.0,716.0,0.0,0.0,0.0,1043212.0,492.5373082315694
VIRAT_S_050000_12_001591_001619,50.0,Person,activity_walking,153.0,1524.0,882.0,1574.0,997.0,50.0,1549.18,939.9090000000001,1569278.0,317.11985116040904
VIRAT_S_050000_12_001591_001619,50.0,Person,activity_walking,492.0,1020.0,912.0,1091.0,1040.0,50.0,1056.13,976.421,1134640.0,504.89206767387424
VIRAT_S_050000_12_001591_001619,167.0,Vehicle,vehicle_stopping,103.0,576.0,857.0,740.0,1018.0,167.0,658.75,938.25,753320.0,447.3935627610214
VIRAT_S_050000_12_001591_001619,167.0,Vehicle,vehicle_stopping,236.0,681.0,983.0,864.0,1078.0,167.0,773.167,1030.509,931392.0,164.01524319403975
VIRAT_S_050000_12_001591_001619,167.0,Vehicle,vehicle_stopping,372.0,737.0,1033.0,903.0,1078.0,167.0,820.6075,1055.6799999999998,973434.0,75.07329751649384
VIRAT_S_050000_12_001591_001619,189.0,Vehicle,vehicle_moving,476.0,481.0,774.0,597.0,851.0,0.0,0.0,0.0,508047.0,364.16617086159994
VIRAT_S_050000_12_001591_001619,191.0,Vehicle,vehicle_moving,754.0,189.0,120.0,253.0,176.0,0.0,0.0,0.0,44528.0,716.2262212457737
VIRAT_S_050000_12_001591_001619,34.0,Vehicle,vehicle_moving,0.0,1058.0,725.0,1200.0,834.0,0.0,0.0,0.0,1000800.0,1058.8607084975813
VIRAT_S_050000_12_001591_001619,17.0,Vehicle,vehicle_moving,574.0,1408.0,1053.0,1584.0,1077.0,0.0,0.0,0.0,1705968.0,479.67072039056126
VIRAT_S_050000_12_001591_001619,24.0,Vehicle,vehicle_moving,16.0,1333.0,1045.0,1488.0,1077.0,0.0,0.0,0.0,1602576.0,75.4254598925323
VIRAT_S_050000_12_001591_001619,193.0,Vehicle,vehicle_moving,739.0,509.0,784.0,590.0,845.0,0.0,0.0,0.0,498550.0,864.3477309509177
VIRAT_S_050000_12_001591_001619,190.0,Vehicle,vehicle_moving,704.0,205.0,123.0,254.0,170.0,0.0,0.0,0.0,43180.0,727.5554961650691
VIRAT_S_050000_12_001591_001619,18.0,Vehicle,vehicle_moving,380.0,1525.0,1067.0,1693.0,1078.0,0.0,0.0,0.0,1825054.0,1622.8173033339274
VIRAT_S_050000_12_001591_001619,32.0,Vehicle,vehicle_moving,0.0,648.0,138.0,754.0,226.0,0.0,0.0,0.0,170404.0,1277.564088412006
VIRAT_S_050000_12_001591_001619,192.0,Vehicle,vehicle_moving,608.0,200.0,124.0,259.0,174.0,0.0,0.0,0.0,45066.0,448.2186966202994
VIRAT_S_050000_12_001591_001619,188.0,Vehicle,vehicle_moving,46.0,189.0,83.0,275.0,184.0,0.0,0.0,0.0,50600.0,42.44997055358225
VIRAT_S_050000_12_001591_001619,33.0,Vehicle,vehicle_moving,0.0,821.0,392.0,960.0,506.0,0.0,0.0,0.0,485760.0,703.4948471737373
VIRAT_S_050000_12_001591_001619,194.0,Vehicle,vehicle_moving,211.0,191.0,123.0,259.0,188.0,0.0,0.0,0.0,48692.0,685.0262768682672
VIRAT_S_050000_12_001591_001619,25.0,Vehicle,vehicle_moving,79.0,1346.0,1042.0,1466.0,1077.0,0.0,0.0,0.0,1578882.0,1476.003387529988
VIRAT_S_050000_12_001591_001619,169.0,Vehicle,vehicle_moving,254.0,509.0,754.0,630.0,843.0,0.0,0.0,0.0,531090.0,885.1626969094439
VIRAT_S_050000_12_001591_001619,31.0,Vehicle,vehicle_moving,0.0,586.0,8.0,693.0,85.0,0.0,0.0,0.0,58905.0,749.9633324369933
VIRAT_S_050000_12_001591_001619,168.0,Vehicle,vehicle_moving,143.0,499.0,792.0,604.0,849.0,0.0,0.0,0.0,512796.0,788.812398482681
VIRAT_S_050000_12_001591_001619,66.0,Vehicle,vehicle_moving,114.0,191.0,123.0,251.0,204.0,0.0,0.0,0.0,51204.0,736.4950780555156
VIRAT_S_050000_12_001591_001619,167.0,Vehicle,vehicle_moving,44.0,515.0,778.0,615.0,851.0,0.0,0.0,0.0,523365.0,730.7537204831734
VIRAT_S_050000_12_001591_001619,167.0,Vehicle,vehicle_moving,291.0,692.0,991.0,875.0,1078.0,167.0,784.395,1034.6315,943250.0,276.9440376682625
VIRAT_S_050000_12_001591_001619,22.0,Vehicle,vehicle_moving,802.0,186.0,112.0,269.0,168.0,0.0,0.0,0.0,45192.0,1014.2371517549532
VIRAT_S_050000_12_001591_001619,50.0,Person,specialized_talking_phone,0.0,1535.0,869.0,1585.0,989.0,0.0,0.0,0.0,1567565.0,1546.8839646204883
VIRAT_S_050000_12_001591_001619,167.0,Vehicle,vehicle_starting,291.0,692.0,991.0,875.0,1078.0,167.0,784.395,1034.6315,943250.0,851.782249169352
VIRAT_S_050000_12_001591_001619,50.0,Person,activity_carrying,0.0,1535.0,869.0,1585.0,989.0,0.0,0.0,0.0,1567565.0,851.782249169352
VIRAT_S_050000_12_001591_001619,52.0,Person,activity_carrying,0.0,1387.0,596.0,1457.0,716.0,0.0,0.0,0.0,1043212.0,310.53663229963706
VIRAT_S_050000_12_001591_001619,51.0,Person,activity_carrying,0.0,1622.0,926.0,1692.0,1046.0,0.0,0.0,0.0,1769832.0,405.123437979093
VIRAT_S_050000_12_001591_001619,51.0,Person,activity_standing,0.0,1622.0,926.0,1692.0,1046.0,0.0,0.0,0.0,1769832.0,0.0
VIRAT_S_050000_12_001591_001619,53.0,Person,activity_standing,440.0,933.0,766.0,995.0,872.0,53.0,964.5,819.917,867640.0,707.333726044503
VIRAT_S_050000_12_001591_001619,50.0,Person,activity_standing,0.0,1535.0,869.0,1585.0,989.0,0.0,0.0,0.0,1567565.0,610.7479021658609
VIRAT_S_050000_12_001591_001619,50.0,Person,activity_standing,377.0,1040.0,919.0,1116.0,1048.0,50.0,1078.615,983.7325,1169568.0,497.51884386422995
VIRAT_S_000007,0.0,0,Closing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,Closing_Trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,Entering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,Exiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,Interacts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,Loading,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,Object_Transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,Open_Trunk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,Opening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,Person_Person_Interaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,Riding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,Talking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,Transport_HeavyCarry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,Unloading,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,activity_gesturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,activity_sitting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,activity_standing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,activity_walking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,vehicle_moving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,vehicle_starting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,vehicle_stopping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRAT_S_000007,0.0,0,vehicle_turning_left,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
