video,obj_id,frame,x1,y1,x2,y2
VIRAT_S_000003,110,8370,1544,524,1632,718
VIRAT_S_000003,110,8375,1540,522,1632,718
VIRAT_S_000003,110,8380,1536,522,1636,718
VIRAT_S_000003,110,8385,1536,522,1638,718
VIRAT_S_000003,110,8390,1536,520,1638,718
VIRAT_S_000003,110,8395,1534,522,1638,718
VIRAT_S_000003,110,8400,1534,518,1640,718
VIRAT_S_000003,110,8405,1534,524,1638,716
VIRAT_S_000003,110,8410,1534,518,1638,716
VIRAT_S_000003,110,8415,1532,516,1634,716
VIRAT_S_000003,110,8420,1534,514,1630,716
VIRAT_S_000003,110,8425,1534,514,1630,716
VIRAT_S_000003,110,8430,1534,504,1630,718
VIRAT_S_000003,110,8435,1534,524,1630,718
VIRAT_S_000003,110,8440,1534,524,1630,718
VIRAT_S_000003,110,8445,1534,516,1632,716
VIRAT_S_000003,110,8450,1532,522,1632,716
VIRAT_S_000003,110,8455,1536,522,1632,716
VIRAT_S_000003,110,8460,1536,500,1630,716
VIRAT_S_000003,110,8465,1544,500,1630,716
VIRAT_S_000003,110,8470,1540,498,1630,716
VIRAT_S_000003,110,8475,1536,502,1630,716
VIRAT_S_000003,110,8480,1540,502,1630,716
VIRAT_S_000003,110,8485,1538,510,1632,716
VIRAT_S_000003,110,8490,1538,518,1632,718
VIRAT_S_000003,110,8495,1536,522,1632,718
VIRAT_S_000003,110,8500,1540,518,1632,718
VIRAT_S_000003,110,8505,1538,518,1632,718
VIRAT_S_000003,110,8510,1546,562,1632,718
VIRAT_S_000003,110,8515,1546,562,1632,716
VIRAT_S_000003,110,8520,1546,562,1634,716
VIRAT_S_000003,110,8525,1546,564,1634,716
VIRAT_S_000003,110,8530,1538,520,1634,716
VIRAT_S_000003,110,8535,1546,564,1634,716
VIRAT_S_000003,110,8540,1546,564,1634,718
VIRAT_S_000003,110,8545,1546,564,1634,718
VIRAT_S_000003,110,8550,1546,564,1634,718
VIRAT_S_000003,110,8555,1546,564,1634,718
VIRAT_S_000003,110,8560,1546,566,1634,722
VIRAT_S_000003,110,8565,1548,566,1632,718
VIRAT_S_000003,110,8570,1548,612,1632,714
VIRAT_S_000003,111,7885,286,662,338,748
VIRAT_S_000003,112,7960,1868,98,1918,194
VIRAT_S_000003,112,7965,1862,98,1916,198
VIRAT_S_000003,112,7970,1860,98,1916,200
VIRAT_S_000003,112,7975,1856,100,1916,202
VIRAT_S_000003,112,7980,1854,102,1916,206
VIRAT_S_000003,112,7985,1852,102,1916,208
VIRAT_S_000003,112,7990,1848,106,1914,212
VIRAT_S_000003,112,7995,1842,110,1914,216
VIRAT_S_000003,112,8000,1840,110,1914,218
VIRAT_S_000003,112,8005,1836,112,1910,222
VIRAT_S_000003,112,8010,1836,114,1904,224
VIRAT_S_000003,112,8015,1832,118,1904,226
VIRAT_S_000003,112,8020,1828,118,1902,228
VIRAT_S_000003,112,8025,1824,122,1898,232
VIRAT_S_000003,112,8030,1820,124,1892,234
VIRAT_S_000003,112,8035,1816,124,1892,238
VIRAT_S_000003,112,8040,1814,128,1888,240
VIRAT_S_000003,112,8045,1814,132,1886,244
VIRAT_S_000003,112,8050,1808,132,1884,248
VIRAT_S_000003,112,8055,1808,134,1880,250
VIRAT_S_000003,112,8060,1800,138,1872,254
VIRAT_S_000003,112,8065,1796,138,1870,254
VIRAT_S_000003,112,8070,1792,140,1866,258
VIRAT_S_000003,112,8075,1784,142,1860,260
VIRAT_S_000003,112,8080,1780,146,1854,262
VIRAT_S_000003,112,8085,1778,146,1850,266
VIRAT_S_000003,112,8090,1768,148,1844,268
VIRAT_S_000003,112,8095,1754,154,1834,268
VIRAT_S_000003,112,8100,1752,156,1822,268
VIRAT_S_000003,112,8105,1744,158,1816,272
VIRAT_S_000003,112,8110,1736,162,1808,274
VIRAT_S_000003,112,8115,1730,166,1800,276
VIRAT_S_000003,112,8120,1724,164,1794,280
VIRAT_S_000003,112,8125,1708,168,1786,282
VIRAT_S_000003,112,8130,1706,170,1776,282
VIRAT_S_000003,112,8135,1700,170,1770,290
VIRAT_S_000003,112,8140,1692,172,1764,292
VIRAT_S_000003,112,8145,1688,176,1756,298
VIRAT_S_000003,112,8150,1680,176,1750,304
VIRAT_S_000003,112,8155,1668,178,1744,304
VIRAT_S_000003,112,8160,1656,182,1736,308
VIRAT_S_000003,112,8165,1656,184,1728,310
VIRAT_S_000003,112,8170,1648,184,1722,312
VIRAT_S_000003,112,8175,1640,188,1712,314
VIRAT_S_000003,112,8180,1634,190,1706,316
VIRAT_S_000003,112,8185,1626,190,1700,318
VIRAT_S_000003,112,8190,1608,192,1690,320
VIRAT_S_000003,112,8195,1606,196,1680,322
VIRAT_S_000003,112,8200,1552,118,1674,324
VIRAT_S_000003,112,8205,1572,114,1666,326
VIRAT_S_000003,112,8210,1572,116,1662,328
VIRAT_S_000003,112,8215,1580,202,1652,332
VIRAT_S_000003,112,8220,1572,202,1646,334
VIRAT_S_000003,112,8225,1556,208,1636,336
VIRAT_S_000003,112,8230,1556,208,1626,338
VIRAT_S_000003,112,8235,1548,208,1620,342
VIRAT_S_000003,112,8240,1540,212,1612,344
VIRAT_S_000003,112,8245,1532,214,1604,346
VIRAT_S_000003,112,8250,1528,216,1598,350
VIRAT_S_000003,112,8255,1512,218,1590,352
VIRAT_S_000003,112,8260,1506,224,1580,354
VIRAT_S_000003,112,8265,1500,224,1570,358
VIRAT_S_000003,112,8270,1492,224,1566,360
VIRAT_S_000003,112,8275,1488,230,1556,362
VIRAT_S_000003,112,8280,1482,230,1548,366
VIRAT_S_000003,112,8285,1470,232,1540,370
VIRAT_S_000003,112,8290,1454,236,1530,370
VIRAT_S_000003,112,8295,1452,238,1520,372
VIRAT_S_000003,112,8300,1442,240,1512,376
VIRAT_S_000003,112,8305,1432,242,1502,380
VIRAT_S_000003,112,8310,1426,246,1494,382
VIRAT_S_000003,112,8315,1418,246,1486,384
VIRAT_S_000003,112,8320,1400,248,1478,388
VIRAT_S_000003,112,8325,1396,252,1466,390
VIRAT_S_000003,112,8330,1392,252,1458,394
VIRAT_S_000003,112,8335,1384,256,1452,398
VIRAT_S_000003,112,8340,1376,260,1444,400
VIRAT_S_000003,112,8345,1370,262,1436,404
VIRAT_S_000003,112,8350,1362,264,1430,408
VIRAT_S_000003,112,8355,1344,268,1420,410
VIRAT_S_000003,112,8360,1346,270,1412,414
VIRAT_S_000003,112,8365,1336,270,1406,418
VIRAT_S_000003,112,8370,1328,274,1398,422
VIRAT_S_000003,112,8375,1318,278,1390,426
VIRAT_S_000003,112,8380,1312,280,1382,430
VIRAT_S_000003,112,8385,1304,284,1374,434
VIRAT_S_000003,112,8390,1294,288,1366,436
VIRAT_S_000003,112,8395,1290,290,1356,440
VIRAT_S_000003,112,8400,1280,292,1348,444
VIRAT_S_000003,112,8405,1274,298,1340,448
VIRAT_S_000003,112,8410,1266,300,1332,452
VIRAT_S_000003,112,8415,1260,302,1326,456
VIRAT_S_000003,112,8420,1242,308,1316,460
VIRAT_S_000003,112,8425,1240,312,1306,462
VIRAT_S_000003,112,8430,1226,312,1298,468
VIRAT_S_000003,112,8435,1214,316,1290,472
VIRAT_S_000003,112,8440,1206,320,1280,476
VIRAT_S_000003,112,8445,1200,322,1270,480
VIRAT_S_000003,112,8450,1190,326,1262,484
VIRAT_S_000003,112,8455,1176,332,1250,486
VIRAT_S_000003,112,8460,1168,332,1238,492
VIRAT_S_000003,112,8465,1156,336,1228,496
VIRAT_S_000003,112,8470,1146,342,1216,500
VIRAT_S_000003,112,8475,1136,346,1204,506
VIRAT_S_000003,112,8480,1130,346,1196,512
VIRAT_S_000003,112,8485,1106,352,1184,514
VIRAT_S_000003,112,8490,1104,354,1170,518
VIRAT_S_000003,112,8495,1088,356,1160,524
VIRAT_S_000003,112,8500,1076,362,1148,528
VIRAT_S_000003,112,8505,1066,368,1136,532
VIRAT_S_000003,112,8510,1064,370,1128,540
VIRAT_S_000003,112,8515,1042,376,1118,542
VIRAT_S_000003,112,8520,1040,380,1104,548
VIRAT_S_000003,112,8525,1020,382,1094,554
VIRAT_S_000003,112,8530,1008,388,1084,560
VIRAT_S_000003,112,8535,998,392,1072,564
VIRAT_S_000003,112,8540,994,394,1064,572
VIRAT_S_000003,112,8545,982,398,1054,576
VIRAT_S_000003,112,8550,972,406,1040,580
VIRAT_S_000003,112,8555,960,408,1028,586
VIRAT_S_000003,112,8560,942,408,1016,592
VIRAT_S_000003,112,8565,930,416,1004,596
VIRAT_S_000003,112,8570,926,418,992,602
VIRAT_S_000003,112,8575,918,422,982,608
VIRAT_S_000003,112,8580,896,430,970,610
VIRAT_S_000003,112,8585,888,432,954,616
VIRAT_S_000003,112,8590,868,436,942,624
VIRAT_S_000003,112,8595,856,444,930,628
VIRAT_S_000003,112,8600,846,448,916,634
VIRAT_S_000003,112,8605,840,450,906,640
VIRAT_S_000003,112,8610,818,456,894,644
VIRAT_S_000003,112,8615,812,462,876,648
VIRAT_S_000003,112,8620,794,464,864,656
VIRAT_S_000003,112,8625,776,470,852,664
VIRAT_S_000003,112,8630,768,474,838,666
VIRAT_S_000003,112,8635,764,478,828,674
VIRAT_S_000003,112,8640,744,484,816,678
VIRAT_S_000003,112,8645,734,492,800,682
VIRAT_S_000003,112,8650,720,492,786,690
VIRAT_S_000003,112,8655,702,494,776,696
VIRAT_S_000003,112,8660,688,504,762,700
VIRAT_S_000003,112,8665,686,510,748,708
VIRAT_S_000003,112,8670,676,512,738,716
VIRAT_S_000003,112,8675,658,522,726,720
VIRAT_S_000003,112,8680,648,526,710,724
VIRAT_S_000003,112,8685,628,528,690,666
VIRAT_S_000003,112,8690,614,536,678,738
VIRAT_S_000003,112,8695,608,542,668,746
VIRAT_S_000003,112,8700,600,544,662,756
VIRAT_S_000003,112,8705,578,558,650,760
VIRAT_S_000003,112,8710,568,556,638,764
VIRAT_S_000003,112,8715,554,558,620,772
VIRAT_S_000003,112,8720,536,564,606,778
VIRAT_S_000003,112,8725,522,574,594,784
VIRAT_S_000003,112,8730,514,578,578,792
VIRAT_S_000003,112,8735,500,582,566,800
VIRAT_S_000003,112,8740,482,590,554,802
VIRAT_S_000003,112,8745,468,592,542,810
VIRAT_S_000003,112,8750,452,594,520,816
VIRAT_S_000003,112,8755,434,600,508,822
VIRAT_S_000003,112,8760,426,608,498,828
VIRAT_S_000003,112,8765,412,610,478,836
VIRAT_S_000003,112,8770,394,616,464,840
VIRAT_S_000003,112,8775,376,620,458,842
VIRAT_S_000003,112,8780,360,622,428,848
VIRAT_S_000003,112,8785,346,626,412,854
VIRAT_S_000003,112,8790,326,632,408,856
VIRAT_S_000003,112,8795,312,634,384,862
VIRAT_S_000003,112,8800,294,636,364,864
VIRAT_S_000003,112,8805,276,642,356,864
VIRAT_S_000003,112,8810,258,640,340,866
VIRAT_S_000003,112,8815,242,640,312,870
VIRAT_S_000003,112,8820,224,646,306,872
VIRAT_S_000003,112,8825,206,650,306,876
VIRAT_S_000003,112,8830,188,650,282,882
VIRAT_S_000003,112,8835,178,650,256,814
VIRAT_S_000003,112,8840,162,694,252,814
VIRAT_S_000003,112,8845,160,728,234,808
VIRAT_S_000003,112,8850,148,728,212,804
VIRAT_S_000003,112,8855,110,730,210,826
VIRAT_S_000003,112,8860,102,658,196,816
VIRAT_S_000003,112,8865,86,656,170,818
VIRAT_S_000003,112,8870,70,658,168,816
VIRAT_S_000003,112,8875,58,658,156,814
VIRAT_S_000003,112,8880,44,654,132,808
VIRAT_S_000003,112,8885,26,654,118,808
VIRAT_S_000003,112,8890,0,658,110,876
VIRAT_S_000003,112,8895,0,656,92,870
VIRAT_S_000003,112,8900,0,656,76,796
VIRAT_S_000003,112,8905,0,672,62,852
VIRAT_S_000003,113,8010,1608,490,1674,694
VIRAT_S_000003,113,8015,1608,490,1674,692
VIRAT_S_000003,113,8020,1604,490,1674,686
VIRAT_S_000003,113,8025,1602,490,1674,686
VIRAT_S_000003,113,8120,1598,490,1644,624
VIRAT_S_000003,114,8100,1344,152,1402,264
VIRAT_S_000003,114,8105,1350,148,1414,260
VIRAT_S_000003,114,8115,1376,144,1432,256
VIRAT_S_000003,114,8130,1406,138,1466,248
VIRAT_S_000003,114,8135,1408,138,1478,246
VIRAT_S_000003,114,8150,1444,132,1508,240
VIRAT_S_000003,114,8160,1468,128,1530,238
VIRAT_S_000003,114,8165,1470,128,1540,236
VIRAT_S_000003,114,8180,1504,124,1574,230
VIRAT_S_000003,114,8195,1538,120,1610,226
VIRAT_S_000003,115,8225,1604,112,1676,218
VIRAT_S_000003,116,8255,1670,104,1740,208
VIRAT_S_000003,116,8260,1674,104,1752,208
VIRAT_S_000003,117,8290,1736,96,1804,198
VIRAT_S_000003,118,8650,1524,468,1560,620
VIRAT_S_000003,118,8655,1508,466,1570,626
VIRAT_S_000003,118,8660,1504,466,1572,630
VIRAT_S_000003,118,8665,1504,464,1552,636
VIRAT_S_000003,118,8670,1502,464,1552,638
VIRAT_S_000003,118,8675,1498,464,1552,644
VIRAT_S_000003,118,8680,1496,464,1552,646
VIRAT_S_000003,118,8685,1496,464,1552,646
VIRAT_S_000003,118,8690,1496,462,1552,646
VIRAT_S_000003,118,8695,1496,464,1552,646
VIRAT_S_000003,118,8700,1496,464,1552,646
VIRAT_S_000003,118,8705,1496,464,1552,646
VIRAT_S_000003,118,8710,1498,464,1552,646
VIRAT_S_000003,118,8715,1500,466,1552,642
VIRAT_S_000003,118,8720,1502,466,1552,638
VIRAT_S_000003,118,8725,1504,466,1552,636
VIRAT_S_000003,118,8730,1504,466,1552,634
VIRAT_S_000003,118,8735,1504,466,1564,630
VIRAT_S_000003,118,8740,1506,468,1564,626
VIRAT_S_000003,118,8745,1508,468,1570,626
VIRAT_S_000003,118,8750,1508,468,1570,628
VIRAT_S_000003,118,8755,1508,468,1570,628
VIRAT_S_000003,118,8760,1510,468,1570,628
VIRAT_S_000003,118,8765,1508,468,1570,628
VIRAT_S_000003,118,8770,1510,468,1558,634
VIRAT_S_000003,118,8775,1510,468,1566,628
VIRAT_S_000003,118,8780,1510,468,1562,628
VIRAT_S_000003,118,8785,1510,468,1566,628
VIRAT_S_000003,118,8790,1510,468,1572,626
VIRAT_S_000003,118,8795,1510,470,1566,626
VIRAT_S_000003,118,8800,1510,470,1558,626
VIRAT_S_000003,118,8805,1510,470,1558,626
VIRAT_S_000003,118,8810,1510,470,1558,626
VIRAT_S_000003,118,8815,1510,472,1560,626
VIRAT_S_000003,118,8820,1510,472,1558,626
VIRAT_S_000003,118,8825,1510,470,1558,626
VIRAT_S_000003,118,8830,1510,470,1558,626
VIRAT_S_000003,118,8835,1510,470,1558,628
VIRAT_S_000003,118,8840,1510,468,1558,626
VIRAT_S_000003,118,8845,1510,468,1558,626
VIRAT_S_000003,118,8850,1510,468,1558,626
VIRAT_S_000003,118,8855,1508,468,1558,626
VIRAT_S_000003,118,8860,1510,468,1558,624
VIRAT_S_000003,118,8865,1510,470,1560,624
VIRAT_S_000003,118,8870,1510,470,1560,626
VIRAT_S_000003,118,8875,1510,470,1560,624
VIRAT_S_000003,118,8880,1510,470,1564,624
VIRAT_S_000003,118,8885,1510,470,1564,626
VIRAT_S_000003,118,8890,1510,470,1584,626
VIRAT_S_000003,118,8895,1508,470,1568,632
VIRAT_S_000003,118,8900,1510,470,1558,626
VIRAT_S_000003,118,8905,1508,470,1564,626
VIRAT_S_000003,118,8910,1508,470,1558,626
VIRAT_S_000003,118,8915,1510,470,1556,624
VIRAT_S_000003,118,8920,1510,470,1558,626
VIRAT_S_000003,118,8925,1510,468,1558,624
VIRAT_S_000003,118,8930,1510,468,1556,624
VIRAT_S_000003,119,8660,1594,0,1742,24
VIRAT_S_000003,119,8665,1640,0,1782,28
VIRAT_S_000003,119,8670,1682,0,1784,30
VIRAT_S_000003,120,8675,1786,0,1890,32
VIRAT_S_000003,120,8680,1786,0,1920,34
VIRAT_S_000003,120,8685,1820,0,1920,36
VIRAT_S_000003,121,8730,1588,482,1658,644
VIRAT_S_000003,121,8735,1588,484,1640,624
VIRAT_S_000003,121,8740,1584,486,1636,624
VIRAT_S_000003,121,8745,1584,486,1634,634
VIRAT_S_000003,121,8750,1582,486,1662,648
VIRAT_S_000003,121,8755,1582,486,1634,634
VIRAT_S_000003,121,8760,1580,486,1636,634
VIRAT_S_000003,121,8765,1574,486,1662,648
VIRAT_S_000003,121,8770,1574,484,1634,634
VIRAT_S_000003,121,8775,1574,482,1658,644
VIRAT_S_000003,121,8780,1574,480,1664,648
VIRAT_S_000003,121,8785,1572,480,1656,642
VIRAT_S_000003,121,8790,1572,480,1630,626
VIRAT_S_000003,121,8795,1572,480,1636,650
VIRAT_S_000003,121,8800,1572,480,1670,678
VIRAT_S_000003,121,8805,1576,480,1670,680
VIRAT_S_000003,121,8810,1580,480,1670,684
VIRAT_S_000003,121,8815,1580,484,1652,672
VIRAT_S_000003,121,8820,1582,488,1672,688
VIRAT_S_000003,121,8825,1582,488,1638,624
VIRAT_S_000003,121,8830,1584,488,1636,624
VIRAT_S_000003,121,8835,1588,488,1636,624
VIRAT_S_000003,121,8840,1588,488,1634,626
VIRAT_S_000003,121,8845,1588,488,1630,624
VIRAT_S_000003,121,8850,1588,488,1666,696
VIRAT_S_000003,121,8855,1578,490,1672,696
VIRAT_S_000003,121,8860,1570,490,1672,694
VIRAT_S_000003,121,8865,1570,490,1672,694
VIRAT_S_000003,121,8870,1584,490,1672,694
VIRAT_S_000003,121,8925,1592,472,1676,654
VIRAT_S_000003,122,8835,172,810,246,880
VIRAT_S_000003,123,8870,60,818,130,880
VIRAT_S_000003,123,8875,44,812,120,876
VIRAT_S_000003,123,8880,30,804,106,878
VIRAT_S_000003,123,8885,16,800,92,876
VIRAT_S_000003,124,9095,1786,0,1920,24
VIRAT_S_000003,125,9590,1512,474,1552,638
VIRAT_S_000003,125,9595,1512,476,1552,638
VIRAT_S_000003,125,9600,1512,476,1552,640
VIRAT_S_000003,125,9605,1512,476,1552,640
VIRAT_S_000003,125,9610,1512,476,1552,638
VIRAT_S_000003,125,9680,1510,462,1570,606
VIRAT_S_000003,125,9685,1508,460,1544,608
VIRAT_S_000003,125,9690,1508,460,1550,612
VIRAT_S_000003,125,9695,1508,460,1550,612
VIRAT_S_000003,125,9700,1510,458,1550,612
VIRAT_S_000003,125,9705,1510,458,1552,614
VIRAT_S_000003,125,9710,1510,458,1552,616
VIRAT_S_000003,125,9715,1510,458,1566,616
VIRAT_S_000003,125,9720,1510,458,1564,622
VIRAT_S_000003,125,9725,1510,458,1578,624
VIRAT_S_000003,125,9730,1510,458,1578,612
VIRAT_S_000003,125,9735,1510,458,1576,624
VIRAT_S_000003,125,9740,1510,458,1576,612
VIRAT_S_000003,125,9745,1510,458,1590,620
VIRAT_S_000003,125,9750,1510,458,1576,612
VIRAT_S_000003,125,9755,1510,458,1576,612
VIRAT_S_000003,125,9760,1510,458,1576,616
VIRAT_S_000003,125,9765,1510,458,1576,616
VIRAT_S_000003,125,9770,1510,456,1576,616
VIRAT_S_000003,125,9775,1510,458,1590,616
VIRAT_S_000003,125,9780,1510,458,1590,616
VIRAT_S_000003,125,9785,1510,458,1590,616
VIRAT_S_000003,125,9790,1510,458,1590,616
VIRAT_S_000003,125,9795,1510,458,1590,616
VIRAT_S_000003,125,9800,1510,458,1590,618
VIRAT_S_000003,125,9805,1510,458,1590,620
VIRAT_S_000003,125,9810,1510,460,1590,624
VIRAT_S_000003,125,9815,1510,460,1592,624
VIRAT_S_000003,125,9820,1514,460,1568,616
VIRAT_S_000003,126,9855,1780,0,1920,30
VIRAT_S_000003,126,9860,1780,0,1920,22
VIRAT_S_000003,126,9865,1784,0,1908,22
VIRAT_S_000003,126,9870,1730,0,1892,24
VIRAT_S_000003,126,9875,1714,0,1874,30
VIRAT_S_000003,127,9885,1680,0,1784,28
VIRAT_S_000003,127,9890,1666,0,1784,32
VIRAT_S_000003,127,9895,1640,0,1784,72
VIRAT_S_000003,127,9900,1634,0,1780,64
VIRAT_S_000003,127,9905,1622,0,1766,48
VIRAT_S_000003,127,9910,1610,0,1750,48
VIRAT_S_000003,127,9915,1600,0,1734,48
VIRAT_S_000003,127,9920,1592,0,1714,52
VIRAT_S_000003,127,9925,1582,0,1708,56
VIRAT_S_000003,127,9930,1576,0,1696,62
VIRAT_S_000003,127,9935,1568,0,1684,68
VIRAT_S_000003,127,9940,1562,0,1674,74
VIRAT_S_000003,127,9945,1558,0,1666,80
VIRAT_S_000003,127,9950,1554,8,1658,88
VIRAT_S_000003,127,9955,1548,12,1650,94
VIRAT_S_000003,127,9960,1544,16,1644,102
VIRAT_S_000003,127,9965,1538,22,1640,108
VIRAT_S_000003,127,9970,1532,30,1636,122
VIRAT_S_000003,127,9975,1526,34,1632,126
VIRAT_S_000003,127,9980,1518,46,1622,134
VIRAT_S_000003,127,9985,1510,52,1616,144
VIRAT_S_000003,127,9990,1504,62,1610,156
VIRAT_S_000003,127,9995,1494,68,1608,166
VIRAT_S_000003,127,10000,1486,80,1596,178
VIRAT_S_000003,127,10005,1476,88,1590,190
VIRAT_S_000003,127,10010,1466,98,1586,202
VIRAT_S_000003,127,10015,1458,108,1580,216
VIRAT_S_000003,127,10020,1448,118,1568,228
VIRAT_S_000003,127,10025,1438,130,1562,244
VIRAT_S_000003,127,10030,1424,144,1552,258
VIRAT_S_000003,127,10035,1414,154,1542,276
VIRAT_S_000003,127,10040,1404,166,1534,290
VIRAT_S_000003,127,10045,1392,178,1524,308
VIRAT_S_000003,127,10050,1378,194,1520,324
VIRAT_S_000003,127,10055,1364,208,1506,340
VIRAT_S_000003,127,10060,1352,222,1496,358
VIRAT_S_000003,127,10065,1334,232,1488,380
VIRAT_S_000003,127,10070,1312,250,1478,396
VIRAT_S_000003,127,10075,1300,264,1466,416
VIRAT_S_000003,127,10080,1280,278,1454,438
VIRAT_S_000003,127,10085,1256,292,1440,458
VIRAT_S_000003,127,10090,1234,308,1424,476
VIRAT_S_000003,127,10095,1214,322,1410,496
VIRAT_S_000003,127,10100,1188,338,1392,518
VIRAT_S_000003,127,10105,1162,352,1376,540
VIRAT_S_000003,127,10110,1142,364,1358,558
VIRAT_S_000003,127,10115,1112,382,1340,578
VIRAT_S_000003,127,10120,1080,386,1320,596
VIRAT_S_000003,127,10125,1052,408,1300,614
VIRAT_S_000003,127,10130,1018,416,1276,634
VIRAT_S_000003,127,10135,982,428,1252,652
VIRAT_S_000003,127,10140,946,440,1224,670
VIRAT_S_000003,127,10145,910,448,1196,682
VIRAT_S_000003,127,10150,872,456,1166,694
VIRAT_S_000003,127,10155,832,464,1136,704
VIRAT_S_000003,127,10160,796,472,1106,712
VIRAT_S_000003,127,10165,760,476,1076,720
VIRAT_S_000003,127,10170,728,472,1046,726
VIRAT_S_000003,127,10175,698,478,1016,730
VIRAT_S_000003,127,10180,668,486,990,734
VIRAT_S_000003,127,10185,634,480,966,734
VIRAT_S_000003,127,10190,620,484,944,736
VIRAT_S_000003,127,10195,598,490,920,734
VIRAT_S_000003,127,10200,578,500,902,734
VIRAT_S_000003,127,10205,560,480,878,732
VIRAT_S_000003,127,10210,544,494,860,736
VIRAT_S_000003,127,10215,524,418,842,730
VIRAT_S_000003,127,10220,508,422,828,730
VIRAT_S_000003,127,10225,486,420,804,726
VIRAT_S_000003,127,10230,456,458,786,730
VIRAT_S_000003,127,10235,440,498,774,728
VIRAT_S_000003,127,10240,432,440,752,720
VIRAT_S_000003,127,10245,422,448,736,718
VIRAT_S_000003,127,10250,418,470,714,720
VIRAT_S_000003,127,10255,408,474,698,712
VIRAT_S_000003,127,10260,392,454,684,708
VIRAT_S_000003,127,10265,362,438,668,710
VIRAT_S_000003,127,10270,360,476,660,706
VIRAT_S_000003,127,10275,348,430,648,700
VIRAT_S_000003,127,10280,346,448,640,698
VIRAT_S_000003,127,10285,346,434,636,696
VIRAT_S_000003,127,10290,344,432,628,696
VIRAT_S_000003,127,10295,342,432,626,694
VIRAT_S_000003,127,10300,344,434,626,694
VIRAT_S_000003,127,10305,344,432,624,694
VIRAT_S_000003,127,10310,344,430,626,694
VIRAT_S_000003,127,10315,344,428,626,694
VIRAT_S_000003,127,10320,344,428,626,694
VIRAT_S_000003,127,10325,344,428,626,696
VIRAT_S_000003,127,10330,344,428,626,696
VIRAT_S_000003,127,10335,342,428,624,694
VIRAT_S_000003,127,10340,342,430,624,694
VIRAT_S_000003,127,10345,342,434,626,694
VIRAT_S_000003,127,10350,344,430,626,694
VIRAT_S_000003,127,10355,344,432,624,694
VIRAT_S_000003,127,10360,344,430,624,694
VIRAT_S_000003,127,10365,344,430,624,694
VIRAT_S_000003,127,10370,344,430,624,694
VIRAT_S_000003,127,10375,344,432,626,694
VIRAT_S_000003,127,10380,344,430,624,694
VIRAT_S_000003,127,10385,346,432,626,694
VIRAT_S_000003,127,10390,346,432,626,694
VIRAT_S_000003,127,10395,346,428,626,694
VIRAT_S_000003,127,10400,344,430,626,694
VIRAT_S_000003,127,10405,344,430,626,694
VIRAT_S_000003,127,10410,344,430,626,694
VIRAT_S_000003,127,10415,344,430,624,694
VIRAT_S_000003,127,10420,344,428,624,694
VIRAT_S_000003,127,10425,344,416,626,696
VIRAT_S_000003,127,10430,344,428,624,694
VIRAT_S_000003,127,10435,346,428,624,694
VIRAT_S_000003,127,10440,344,428,626,694
VIRAT_S_000003,127,10445,344,428,624,694
VIRAT_S_000003,127,10450,344,428,624,694
VIRAT_S_000003,127,10455,344,428,626,694
VIRAT_S_000003,127,10460,344,428,626,700
VIRAT_S_000003,127,10465,344,430,626,710
VIRAT_S_000003,127,10470,344,432,626,716
VIRAT_S_000003,127,10475,344,436,624,722
VIRAT_S_000003,127,10480,344,428,624,724
VIRAT_S_000003,127,10485,342,432,626,726
VIRAT_S_000003,127,10490,340,432,626,730
VIRAT_S_000003,127,10495,340,428,622,736
VIRAT_S_000003,127,10500,344,428,622,734
VIRAT_S_000003,127,10505,344,432,622,734
VIRAT_S_000003,127,10510,342,428,624,654
VIRAT_S_000003,127,10515,344,430,622,652
VIRAT_S_000003,127,10520,344,432,624,644
VIRAT_S_000003,127,10525,344,430,622,640
VIRAT_S_000003,127,10530,344,430,624,626
VIRAT_S_000003,127,10535,344,432,624,624
VIRAT_S_000003,127,10540,344,436,624,622
VIRAT_S_000003,127,10545,368,432,624,604
VIRAT_S_000003,127,10550,408,432,624,600
VIRAT_S_000003,127,10555,406,430,622,600
VIRAT_S_000003,127,10560,410,438,622,596
VIRAT_S_000003,127,10565,422,452,554,568
VIRAT_S_000003,127,10570,422,476,546,568
VIRAT_S_000003,127,10575,432,488,518,568
VIRAT_S_000003,128,10145,1440,0,1500,66
VIRAT_S_000003,128,10150,1440,0,1502,68
VIRAT_S_000003,128,10155,1440,0,1504,70
VIRAT_S_000003,128,10160,1438,0,1504,70
VIRAT_S_000003,128,10215,1426,0,1496,82
VIRAT_S_000003,128,10250,1424,2,1488,90
VIRAT_S_000003,128,10255,1422,6,1488,92
VIRAT_S_000003,128,10290,1418,10,1482,100
VIRAT_S_000003,128,10330,1412,20,1476,110
VIRAT_S_000003,128,10350,1408,24,1476,114
VIRAT_S_000003,128,10360,1404,26,1476,118
VIRAT_S_000003,128,10455,1386,50,1458,144
VIRAT_S_000003,128,10460,1386,50,1458,144
VIRAT_S_000003,128,10475,1386,54,1458,150
VIRAT_S_000003,128,10480,1384,56,1454,150
VIRAT_S_000003,128,10485,1384,56,1452,152
VIRAT_S_000003,128,10490,1382,58,1450,154
VIRAT_S_000003,128,10495,1380,58,1448,156
VIRAT_S_000003,128,10500,1380,60,1450,158
VIRAT_S_000003,128,10510,1380,64,1450,160
VIRAT_S_000003,128,10515,1378,64,1448,162
VIRAT_S_000003,128,10520,1374,66,1446,164
